username,text,likes,retweets,replies,views,created_at,best_trend,trend_similarity,best_trend_position
cocoscap,"Bueno, entonces... Qué hacemos con la plata? ",8,0,5,3000,2025-04-09T14:19:54.000Z,,0.0,
cocoscap,"Mañana no es feriado y Caro me pasó el video del TREMENDO after que hicimos la semana pasada! 

Unas ganas de pisarla y encarar ",8,0,1,3000,2025-04-08T19:32:51.000Z,,0.0,
cocoscap,Un poco de verde como para curar las angustias,26,0,3,4000,2025-04-08T13:10:49.000Z,,0.0,
cocoscap,"Abro debate: 
¿Les está enseñando a ahorrar o le está enseñando a guardar plata en folios? ",16,0,4,5000,2025-04-07T15:19:01.000Z,,0.0,
cocoscap,"Lo bueno: ya cerraron los mercados asiáticos.
Lo malo: falta que abra el mercado local y la bolsa de NY ",85,9,9,7000,2025-04-07T12:12:16.000Z,,0.0,
cocoscap,"FOTO DE CLIENTE
Spiagge Di Napoli 
 $121k almuerzo para 6.
20k por pera! 
Pagado con los rendimientos del COCORMA!

AGUANTE ARGENTINA LOCO!",10,0,2,4000,2025-04-06T18:22:23.000Z,,0.0,
cocoscap,"Hoy te regalan 100 millones verdes, ¿dónde lo invierten?

Es para un amigo ",20,4,37,18000,2025-04-05T14:12:51.000Z,,0.0,
cocoscap," ¡OTRO MES ROMPIÉNDOLA EN EL MERCADO! 

Cerramos Marzo en el puesto #2 en volumen operado tanto en Acciones (9,44%) como en Renta Fija (4,29%) según BYMA. 

Seguimos creciendo y ayudando a los argentinos a invertir con la mejor experiencia. ¿Todavía no operás en Cocos? Yo",10,1,0,3000,2025-04-01T19:21:28.000Z,,0.0,
cocoscap,Quién para juntarse a tradear en casa?,17,1,0,4000,2025-04-01T18:01:23.000Z,,0.0,
cocoscap,"Un mes en el mercado  es como 10 años en la vida de un mortal, por eso es tan difícil resumir en un tuit todo lo que pasó en marzo.

Les dejo el vivo de ayer  con toda la data que necesitan para invertir :",4,1,1,4000,2025-04-01T15:53:47.000Z,,0.0,
cocoscap,"¡Ya estamos por empezar! 

Si querés saber que pasa en el mercado y dónde invertir, venite!
youtube.com/live/RBHm1jgnJ
…",5,0,0,3000,2025-03-31T22:05:42.000Z,,0.0,
cocoscap,"Todo lo que quiero en la vida:
-Cobrar el sueldo 
-Ponerlo a rendir a la mejor tasa ",7,0,5,3000,2025-03-31T20:58:24.000Z,,0.0,
cocoscap," CAE EL MERCADO, QUÉ HACEMOOOSSSS??? 

Primero, ¡no asustarse!  Segundo, venite al stream de hoy a las 19hs  para entender qué está pasando con los activos y cómo afrontar esta caída.

Nos vemos? 
 Hoy, 19hs, por YouTube: 
youtube.com/watch?v=RBHm1j
…",17,4,4,4000,2025-03-31T16:05:47.000Z,,0.0,
cocoscap,"Me levanto y me entero que la bolsa de Tokio arrancó su jornada cayendo un 4%. 

Veremos que sucede por estos lados del mundo cuando abra el mercado ",20,1,4,4000,2025-03-31T11:10:36.000Z,,0.0,
cocoscap,"¿Qué hacen mañana a las 19hs? 

Porque en el YouTube de Cocos vamos a chusmear lo que fue marzo en el mercado , un poco de lo que anduvo pasando con el dólar futuro, la economía y demases... 

Nos vemos? 
youtube.com/live/RBHm1jgnJ
…",16,2,0,5000,2025-03-30T11:41:00.000Z,,0.0,
cocoscap,"Yo prefiero 
@YerbaCosmico
, pero bueno ",9,0,4,4000,2025-03-28T19:36:07.000Z,,0.0,
cocoscap,"Te regalo 20 billones de dólares, ¿Qué haces con la plata?

Solo respuestas osadas, nada de ""la invierto""...",53,1,102,29000,2025-03-21T18:53:31.000Z,,0.0,
cocoscap," ¿Qué pasó con las reservas del Banco Central?

En el último stream de #Recalculando , Ian y Nico analizaron la venta de reservas que ocurrió en la última semana .

Si querés ser parte de estos encuentros y estar al tanto de todo, escribinos a  cocosgold@cocos.capital",8,1,1,3000,2025-03-21T18:36:04.000Z,,0.0,
cocoscap," ¡APRENDÉ A INVERTIR SIN GASTAR UN PESO! 

En la Semana Mundial del Dinero, todos los cursos de Cocos Academy están 100% GRATIS, ONLINE Y A TU RITMO.

 Entrá ahora a 
cocos.capital/university y empezá a hacer crecer tu plata. ",5,0,9,3000,2025-03-20T14:49:20.000Z,,0.0,
cocoscap,"Se prendió el mercado 

+4,52% del Merval tras la aprobación del DNU en Diputados para negociar con el FMI. 

 Pero , el BCRA ya soltó USD 745M en 3 días. ¿Rebote de confianza o respiro momentáneo?",32,3,11,5000,2025-03-19T21:17:29.000Z,,0.0,
cocoscap,"Si sos como yo y te manejas 100% cripto, gracias a 
@cocoscap
 ya ni necesitas tener $ARS para hacer tus compras, podes pagar con stablecoins (también con pesos, dólares o dinero en distintos FCIs).

Sólo tenes que pedir tu tarjeta y configurarlo en la app.",11,1,2,3000,2025-03-19T16:17:00.000Z,,0.0,
cocoscap," ¡CONVERTITE EN UN VERDADERO MASIVO BRO! 

En la Semana Mundial del Dinero, habilitamos TODOS los cursos de Cocos Academy, GRATIS.

 Aprendé a invertir desde cero. Sin falsas promesas, ni burpees.
 Sin poner un peso.
 100% online y a tu ritmo.

 Entrá ya a",253,26,31,4000000,2025-03-17T22:23:14.000Z,,0.0,
cocoscap,"Los soberanos arrancan a la baja en el premarket.

 Se espera una semana de mucha volatilidad, así que a pensar en frío y analizar bien toda la película antes de mover algo del portafolio. ",15,0,3,3000,2025-03-17T13:27:02.000Z,,0.0,
cocoscap," ¿Qué es el riesgo país y por qué debería importarte?

Ian y Felix, Financial Advisors de Cocos Gold, te lo explican en este video  

Para acceder a los encuentros semanales, escribinos a: cocosgold@cocos.capital",19,8,1,7000,2025-03-14T19:55:31.000Z,,0.0,
cocoscap,"Hoy nos visitaron alumnos del Club de Finanzas de 
@UADEoficial
 . 

Encantados de recibirlos en HQ para contarles más en detalle qué hacemos y cómo lo hacemos. 

Gracias por la visita! 
Seguimos #AbriendoCocos ",29,7,4,5000,2025-03-14T17:28:07.000Z,,0.0,
cocoscap," $PAMP presentó balance y es un buen momento para preguntar: ¿sos team energéticas? 

Ian y Agus, Financial Advisors de Cocos, te cuentan su visión sobre el tema. ",13,0,1,3000,2025-03-06T15:37:40.000Z,,0.0,
cocoscap," Liderando el ranking BYMA de Acciones y Renta Fija! 

Un ejemplo de la confianza y las oportunidades que trae Cocos para los inversores. 

¡Vamos por más! 

Mirá el ranking compelto en: 
byma.com.ar/ranking/",6,0,2,3000,2025-03-06T13:44:17.000Z,,0.0,
cocoscap,"Perdonenme todos, no acecto ",10,0,0,3000,2025-03-06T13:35:25.000Z,,0.0,
cocoscap,"1 BTC = 1 USD 

Te imaginás haber comprado Bitcoin en esa época? 

Igual era difícil comprar BTC en 2011, ahora es mucho más fácil gracias a 
@cocoscap
  

Te bajás la App, te registrás y comprás cryptos con pesos argentinos 

 Seguinos para aprender sobre Bitcoin y",7,2,1,3000,2025-03-05T20:09:15.000Z,,0.0,
cocoscap,"¡¡ Valentín, prepará las valijas que te vas a Brasil! 

Ya hicimos el sorteo del viaje para dos personas a Río y tenemos ganador.

Nos vamos a estar contactando con el afortunado por mail. ¡Felicitaciones y gracias a todos los que participaron! ",11,1,9,4000,2025-03-05T17:38:08.000Z,,0.0,
cocoscap," Cosas que podés hacer con 1 dólar en Argentina:

 Comprarte un par de caramelos
 Ver cómo pierde valor mientras lo pensás.
 O invertirlo en el FCI Cocos Ahorro USD, que rinde un estimado anual de 6,25%.

La última opción suena mejor, ¿no? ",13,0,8,5000,2025-03-05T17:15:16.000Z,,0.0,
cocoscap," Buen díaaa, les dejo dos recordatorios para hoy:

 No hay mercado por feriado (pero sí operaciones en los mercados internacionales).

 Podés aprovechar la lluvia para dolarizarte  y operar MEP 24/7 desde la app.",10,0,10,4000,2025-03-03T12:58:19.000Z,,0.0,
cocoscap,"Re-Lanzamos AFI para Asesores Financieros Independientes! 

Presentamos una Plataforma de Gestión, diseñada in-house con tecnología de punta para que puedas trabajar de manera más ágil y eficiente. 

Si sos AP, está hecha para vos 
 Contactanos afi@cocos.capital",72,12,4,28000,2025-03-02T15:51:29.000Z,,0.0,
cocoscap," ¡Atención fanáticos -y no tan fanáticos- de River! 

Este martes 25, podés ser parte del crecimiento del club 
 Llega la licitación de ONs de River, y podés participar fácil y rápido desde la app 

 Descargá Cocos y sumate al futuro del Millonario ",30,7,8,13000,2025-02-20T18:00:21.000Z,,0.0,
cocoscap,"Datos que tenés que saber:

En la apertura del mercado, $BABA ya sube un +9% 

Los resultados del último trimestre de 2024 superaron expectativas y la proyección para 2025 entusiasma a los inversores 

 El oro en máximos históricos 

El ETF SPDR Gold Share ( $GLD ),",13,0,7,4000,2025-02-20T14:45:17.000Z,,0.0,
cocoscap," El S&P Merval sube 1,3% y alcanza los 2.421.933 puntos.

 Las acciones con mayores subas hasta ahora:
 $METR +3,5%
 $TECO2 +3,1%
 $BBAR +2,9%",17,1,2,4000,2025-02-19T17:45:14.000Z,,0.0,
cocoscap," Hoy ingresaron USD 3,7 millones al FCI COCOAHORROUSD que rinde 6,25% TNA estimada.
 El fondo tiene un patrimonio neto de 167 millones!!!!

No digan que no les avisé... Tus dólares en Cocos rinden más.",25,3,16,5000,2025-02-18T21:17:55.000Z,,0.0,
cocoscap,"No me quedó claro, entonces el FCI COCOS AHORRO DÓLARES rinde más que todos los fondos en dólares del mercado? ",172,7,24,3000000,2025-02-18T18:49:15.000Z,,0.0,
cocoscap,"REBOTÍN, REBOTÁN ",254,17,22,18000,2025-02-18T17:17:03.000Z,,0.0,
cocoscap," La mejor tasa para hacer rendir tus dólares está en el FCI COCOS AHORRO DÓLARES 

TNA estimada: 6,25%
Sin límites ni máximos de inversión
 Bajo riesgo
 Disponibilidad 24/7
 Sin meses negativos desde su lanzamiento

No lo pienses más, esta es tu mejor inversión ",95,5,15,3000000,2025-02-18T12:04:55.000Z,,0.0,
cocoscap," ¡Ayudemos a reconstruir El Bolsón!

Desde la app de Cocos podés donar para los damnificados por los incendios. Todo lo recaudado va directo a 
@sifundacion
 , que está comprando materiales para levantar las viviendas perdidas.

 Sumate a la causa y colaborá desde la app.",13,1,1,3000,2025-02-17T17:23:54.000Z,,0.0,
cocoscap," Hoy es feriado en EE.UU.
 Wall Street no opera, pero en Argentina los mercados abrirán con normalidad.",27,2,11,6000,2025-02-17T13:32:55.000Z,,0.0,
cocoscap,"Uff! Me acaban de pasar esta conversación 

Bancan el regalo?",123,15,32,37000,2025-02-14T18:07:38.000Z,,0.0,
cocoscap,"Los verdaderos BRO desayunamos pizza con mate mientras operamos unos MEP a precio asegurado 

Hay niveles! Y Feliz día de la pizza  ",121,4,18,14000,2025-02-09T12:06:09.000Z,,0.0,
cocoscap,"Pagando cocos con Cocos

cc: 
@cocoscap",15,1,0,3000,2025-02-08T00:49:37.000Z,,0.0,
cocoscap,"""La minera ($VALE3) se posiciona  como una oportunidad de inversión atractiva"", comenta Tobías Sanchez, analista de Investigación en Cocos.

Lee la nota completa acá ",10,0,4,3000,2025-02-07T22:16:59.000Z,,0.0,
cocoscap," ¡NUEVOS CEDEARs DE BRASIL DISPONIBLES! 

Ahora podés invertir en 14 empresas brasileñas desde Argentina, sin abrir cuenta afuera ni mover dólares al exterior. 

¿Qué empresas se suman y si conviene entrar? Te lo cuento en este hilo ",37,3,11,10000,2025-02-07T13:54:54.000Z,,0.0,
cocoscap,"¿Por qué puede ser una oportunidad?

 Brasil es la mayor economía de Latinoamérica.
 Te permite diversificar en sectores con potencial.
 Los CEDEARs están dolarizados: protegen tu inversión frente a la inflación y la devaluación del peso.",4,0,2,3000,2025-02-07T13:54:55.000Z,,0.0,
cocoscap,"¿Conviene entrar? 

Si buscás diversificación y exposición a mercados emergentes, estos CEDEARs pueden ser una opción. 
Pero la clave es elegir empresas sólidas y con buen desempeño.",4,0,2,3000,2025-02-07T13:54:55.000Z,,0.0,
cocoscap," ¡Ya estamos en vivo! 

Si querés saber la verdad de la milanesa y dónde se corta el queso, venite a YouTube 
@agustinasavoia
 y @IanColombo4 te cuentan dónde pueden estar las oportunidades de inversión en 2025.

 Yo que vos, no me lo pierdo →",5,1,1,6000,2025-02-06T22:02:00.000Z,,0.0,
cocoscap,Es porque tenemos el FCI con la mejor tasa ,18,0,9,9000,2025-02-06T21:08:05.000Z,,0.0,
cocoscap,"AHORA 
EL MEP COTIZA A $1185

Si ya cobraste el sueldo es una oportunidad para dolarizarte ",28,1,17,8000,2025-02-06T18:00:04.000Z,,0.0,
cocoscap," ATENCIÓN INVERSORES, TENEMOS CITA! 

 Este jueves 6 a las 19 hs
 YouTube Live
Vamos a contarte dónde están las oportunidades en 2025 y qué tenés que mirar sí o sí en el mercado.

¿Te lo vas a perder? Activá la campanita  y nos vemos en vivo!
youtube.com/live/RYjJSareF
…",17,4,11,5000,2025-02-06T14:53:42.000Z,,0.0,
cocoscap,"Existe un FCI sin **, sin tope ni límites y encima es el que más rinde del mercado... ¿saben cuál es?

Les dejo una pista:",13,0,9,4000,2025-02-06T13:29:43.000Z,,0.0,
cocoscap,"$NVDA cae más de 6% en los días previos a su presentación de balance.

Corrección o se pinchó esta burbuja? ",11,0,9,5000,2025-01-29T20:32:41.000Z,,0.0,
cocoscap,Qué estaré haciendo mal con mi comitente si paso todo el día tomando mate y siguiendo los mercados! ,41,1,28,9000,2025-01-29T16:43:19.000Z,,0.0,
cocoscap," ¡Nos fuimos mundial! 

Hoy recibimos en nuestras oficinas a estudiantes del programa de verano SASS de la 
@UdeSA
.  
Nos visitaron jóvenes de Alemania y Estados Unidos  y les contamos sobre Cocos y el enorme trabajo que hacemos para democratizar las finanzas. ",15,1,4,4000,2025-01-29T15:05:50.000Z,,0.0,
cocoscap,Al infinito y más allá! ,53,4,9,5000,2025-01-29T13:58:38.000Z,,0.0,
cocoscap," ¡Gran día para el mercado hoy! 

 $TSLA, $MSFT y $META presentan sus balances en medio del sacudón que trajo el lanzamiento de DeepSeek. 

 La Fed anunciará su decisión sobre las tasas de interés.  La expectativa de una reducción es baja, pero el mercado está",17,1,6,4000,2025-01-29T12:51:28.000Z,,0.0,
cocoscap,"Podemos hablar de las compras Crypto que está haciendo 
@realDonaldTrump
? 

Ethereum, Bitcoin, AAVE y... 

Si querés comprar cryptos de manera súper sencilla, podés hacerlo en 
@cocoscap
 ",9,3,2,3000,2025-01-28T23:10:19.000Z,,0.0,
cocoscap,Qué pocos bonos tengo!!,89,2,15,11000,2025-01-28T19:52:38.000Z,,0.0,
cocoscap,"Hace mucho que no les paso esta información.

Están notificados (? ",59,2,26,9000,2025-01-22T13:21:09.000Z,,0.0,
cocoscap,"Alguien debería hacer patria y contarle a Speed sobre el mejor mercado de capitales del mundo, *me pongo de pie*: LA MERVALETA 

Yo me ofrezco y de paso le hacemos la comitente",14,0,12,5000,2025-01-21T20:52:05.000Z,,0.0,
cocoscap," 5 tips para evitar estafas financieras y proteger tu dinero de la mano de 
@cokilitvin
 : 

 Verificá si la cuenta con la que interactúas es la oficial.
Buscá la insignia de verificación al lado del nombre de perfil, revisá la cantidad de seguidores y el contenido de la",10,3,11,9000,2025-01-21T18:18:33.000Z,,0.0,
cocoscap," Activá el 2FA
El doble factor de autenticación es una medida de seguridad clave para proteger tu cuenta. Evita que, aún si un criminal se hace de tu clave, no pueda acceder a ella.. Si no sabes cómo activarlo, acá tenés un tutorial: 
bit.ly/4jrxRPa
Bonus track:",2,0,1,2000,2025-01-21T18:18:34.000Z,,0.0,
cocoscap," Utiliza el canal de atención de la app
Recordá que el único medio por el cual podemos conversar es el chat al que accedes desde nuestra app oficial.

Para más información, mirá nuestro reel: 
bit.ly/4h2aiLh

 Si usas Cocos es porque proteges tus finanzas, seguir",0,0,7,3000,2025-01-21T18:18:35.000Z,,0.0,
cocoscap," Vos sos la clave
Nosotros no te pediremos jamás claves, tokens o datos personales través de ningún medio que no sea la app oficial, no los compartas con nadie que te los pida por DM de ninguna red social, teléfono o WhatsApp.

 Genera una clave segura o utiliza un gestor de",0,0,1,310,2025-01-21T18:18:34.000Z,,0.0,
cocoscap, Yo en Brasil todo feliz  porque con Cocos tengo el mejor tipo de cambio para pagar con PIX ,12,0,26,7000,2025-01-21T13:52:01.000Z,,0.0,
cocoscap,"¡Lo piden, lo tienen!

Ya podés vincular tu tarjeta Cocos con Google Pay!

En breves sale para apple ",29,1,29,7000,2025-01-20T17:38:15.000Z,,0.0,
cocoscap,¡Hay niveles! ,177,4,58,21000,2025-01-17T17:10:55.000Z,,0.0,
cocoscap,"Vocé pidió agora e posible! 

Así en portuñol te decimos que ya podes pagar con CHAVE PIX y al mejor tipo de cambio, obvio.",23,4,30,9000,2025-01-08T16:19:43.000Z,,0.0,
cocoscap," El mejor tipo de cambio están en Cocos. 

 Hacé que tus ahorros trabajen por vos antes de viajar a Brasil:

 Invertí en nuestros fondos y obtené rendimientos con las mejores tasas del mercado. 
 En tus vacaciones, pagá con PIX a través de Cocos y ahorrá más gracias",7,0,24,7000,2025-01-08T15:15:00.000Z,,0.0,
cocoscap,"Te vas para ?
Nosotros te ayudamos con el idioma
 
Se pregunta: Vocé tem PIX?
Se responde: Obrigado, pago com Cocos, mais barato. ",96,8,57,18000,2025-01-07T15:03:44.000Z,,0.0,
cocoscap," ¡Viajá a Brasil con Cocos! 

 Invertí tus ahorros en cualquiera de nuestros fondos y hacelos crecer. 
 Pagá en Brasil con tus ganancias escaneando el QR PIX directo desde la app. 

 La mejor tasa de cambio está en Cocos. ¡Finanzas que acompañan tus vacaciones! ",12,1,20,8000,2025-01-07T13:20:00.000Z,,0.0,
cocoscap,"¡ESTAMOS DE LA CABEZA!

 Sorteamos UN VIAJE PARA DOS PERSONAS A BRASIL 

 ¿Cómo participar?
 Completá el formulario  
cocos.capital/viaja-a-brasil
…
 ¡Listo! Ya estás dentro.

 Tenés tiempo hasta el 12 de enero. ¡No te quedes afuera!",228,26,69,77000,2025-01-06T13:11:47.000Z,,0.0,
cocoscap,"Bom dia!  
Açai o queijo quenchi?",31,1,27,11000,2025-01-04T14:17:47.000Z,,0.0,
cocoscap,"Es una web de un desarrollador ...
comparapix.ar

Que todos publiquen su API y disponibilidad el dato así se puede saber",33,3,6,12000,2025-01-03T17:26:19.000Z,,0.0,
cocoscap,"Si viajas a Brasil  necesitas saber esto ...

La app de Cocos ya habilitó la opción de pago con Pix en Brasil 
al mejor tipo de cambio 

Pix es uno de los métodos de pago más usados en Brasil y lo aceptan desde los vendedores ambulantes hasta los hoteles.

El paso a paso para",0,47,45,282000,2025-01-03T14:00:52.000Z,,0.0,
cocoscap,"Esperando que pase el que vende quejio  para acompañar mis mates .

Obvio que le voy a pagar con Cocos , ¿con qué otra app lo iba a hacer? ",23,0,16,8000,2025-01-03T18:17:00.000Z,,0.0,
cocoscap," En el pre-market ya están cotizando al alza las sobras del 24! 

¡Feliz Navidad para todos! ",21,0,0,5000,2024-12-25T13:25:00.000Z,,0.0,
cocoscap," ¡Feliz Navidad! 

 Recuerden que hoy el mercado opera hasta las 15:00 horas , y lo que es Contado Inmediato se opera como T+1 .",9,0,7,4000,2024-12-24T13:59:02.000Z,,0.0,
cocoscap,"Apa!  Y ese cartel verde en mi home de Cocos? 

Será que se viene pagos con QR PIX a la mejor cotización del mercado? ",63,3,21,12000,2024-12-23T22:34:04.000Z,,0.0,
cocoscap,"Todos hablan de $DESP, pero ¿sabés dónde encontras también el mejor precio?  

En la app de Cocos, ¡obvio!

Pagás en Brasil escaneando los QR PIX y ahorrás hasta un 40% en TODOS tus consumos. ",13,0,8,5000,2024-12-23T15:37:26.000Z,,0.0,
cocoscap," Las vacaciones son para disfrutar, no para andar viendo dónde se come más barato .

Por eso, en Enero, pagando con Cocos en los QR PIX te ahorrás hasta un 40% .

 ¿Te estás por ir a Brasil?
Bajate hoy la app de Cocos  y empezá a potenciar tus ahorros .",13,1,13,6000,2024-12-20T19:07:07.000Z,,0.0,
cocoscap,Cuando estás en Brasil y pagas con una billetera virtual/ cuando pagas con Cocos,50,2,38,9000,2024-12-20T13:25:44.000Z,,0.0,
cocoscap," ¡YA ESTAMOS EN VIVO! 

 Cerramos el año junto a la comunidad de Cocos Fem hablando sobre activos financieros. 

 Vení a aprender de las mejores del mercado:

 
@rosario__mg
, Líder del segmento AFI.
 
@agustinasavoia
, Financial Advisor Cocos Gold.

 No te lo",11,4,5,10000,2024-12-19T22:14:28.000Z,,0.0,
cocoscap,"¡Sean pillos estas vacaciones! 

Con la app de Cocos no solo se ahorran hasta un 40% en Brasil , sino que pueden poner su plata a trabajar desde hoy . Y cuando viajan, ¡se llevan un dinero extra! 

No les cobro nada por el datazo porque estoy de buen humor ,",21,1,25,7000,2024-12-19T16:48:55.000Z,,0.0,
cocoscap," AGUINALDO ALEEERT!!

Si no lo cobraste hoy, seguro llega en estos días. 

Por eso decidimos hacer el último stream del año hablando sobre cómo potenciar ese sueldo extra! 

 Cuándo? Lunes 16, 19 hs.
 Por dónde? ¡Por nuestro canal de YouTube! 

¡Nos vemos!",18,3,5,4000,2024-12-13T15:49:53.000Z,,0.0,
cocoscap,Ya esto practicando para enero ,48,5,7,9000,2024-12-13T13:10:51.000Z,,0.0,
cocoscap," ¡Con Cocos, directo a Brasil! 

 Si Brasil ya estaba regalado, con este notición te morís...
 A partir de enero, pagando con Cocos en cualquier QR PIX, ¡podés ahorrarte hasta un 40%! 

 Pagás como quieras:
 Pesos
 Dólares
 FCI de Cocos

 Abrís la app,",82,8,16,17000,2024-12-12T19:27:02.000Z,,0.0,
cocoscap,"Ayer salió el dato de inflación y en Cocos tenemos un FCI que generó rendimientos mensuales por arriba del 2,4% 

¿Querés saber más? Mirá el video ",13,1,4,4000,2024-12-12T15:16:00.000Z,,0.0,
cocoscap,Cuando llegue a Brasil no diré nada pero habrán señales...,90,7,6,19000,2024-12-11T15:51:05.000Z,,0.0,
cocoscap,Você fala português? ,40,0,12,10000,2024-12-10T21:05:11.000Z,,0.0,
cocoscap,"De enero a hoy el FCI COCORMA tuvo un rendimiento del 86%!!! 

¡Es una locura que todavía haya gente con sus pesos derritiéndose en billeteras virtuales!

Más info sobre el fondo 
cocos.capital/fondos/cocos-d
…",15,1,11,6000,2024-12-10T18:03:06.000Z,,0.0,
cocoscap," Revolucionar tus finanzas nunca fue tan simple.

 Elegí cómo pagar: pesos, dólares o FCI.
 Sin límites, sin avisos, sin trabas.
 Todo con la tarjeta Cocos.

 Pedila hoy por la app y sé parte del cambio.",8,1,2,3000,2024-12-10T14:35:01.000Z,,0.0,
cocoscap,"Sin límites.
Sin topes 
Sin *",84,10,11,11000,2024-11-30T01:38:33.000Z,,0.0,
cocoscap," ¿Cobraste? No dejes tu sueldo en pausa.

 Invertí en el COCORMA al 41% TNA y hacé crecer tu plata.

Además, podés usar tu dinero cuando quieras con la tarjeta Cocos. ¡LIBERTAD total! 

 Invertí ahora desde la app.",19,1,2,4000,2024-11-29T18:48:39.000Z,,0.0,
cocoscap,"Andamos generosos y salió una super promo con la gente de Rappi Turbo!

Procedan!",9,0,0,3000,2024-11-29T16:17:06.000Z,,0.0,
cocoscap,"Qué pregunta, no?

Hacemos un vivo para ver en qué se puede invertir el aguinaldo?  
t.co/xfeSJhRXXK",38,0,12,7000,2024-11-29T14:15:59.000Z,,0.0,
cocoscap,Imaginate hablar mal de mí y yo estar así:,30,3,6,7000,2024-11-28T23:55:46.000Z,,0.0,
cocoscap,"¿Es el hit del verano? 
ES EL HIT DEL VERANO 
@somosgelatina",656,39,131,107000,2024-11-28T18:09:11.000Z,,0.0,
cocoscap,"Basta de perder plata, donde dejar la liquidez en pesos hoy?  
@cocoscap",80,9,12,43000,2024-11-28T16:39:32.000Z,,0.0,
cocoscap,"¡Revolucioná tus finanzas !

Es el momento de tomar el control y llevar tu dinero al siguiente nivel .

Invertí en Cedears, Bonos, Acciones y mucho más .
Operá dólar MEP 24/7 .
¡Pagá con pesos, dólares o tus inversiones usando la tarjeta Cocos !

Descargá la app",10,0,3,3000,2024-11-28T14:46:00.000Z,,0.0,
cocoscap,"Entrando a Rappi Turbo no se si pedirme unos Franui  o la 
@cocoscap
 Card 

Quizás ambas, en 10 minutos… ",13,1,1,5000,2024-11-25T20:56:05.000Z,,0.0,
cocoscap,"Pidan sus tarjetas que ya salió el Rappi! 
rappi.onelink.me/2373836517/tar
…",39,0,6,5000,2024-11-25T20:55:50.000Z,,0.0,
cocoscap,"Y este Rappi? Alguno se lo cruzó? 

Avisen si lo ven que anda repartiendo tarjetas por CABA! 

 
rappi.onelink.me/2373836517/tar
…",110,8,4,8000,2024-11-25T20:49:38.000Z,,0.0,
cocoscap,"A 10 minutos de que tu situación financiera cambie
¿Vas a dejar pasar la oportunidad?

Pedí tu tarjeta Cocos por Rappi Turbo y elegí vos cómo pagar ",18,1,6,4000,2024-11-25T20:07:45.000Z,,0.0,
cocoscap,Ya hablamos de lo fachera que quedó la app? ,418,11,124,38000,2024-11-25T17:42:27.000Z,,0.0,
cocoscap,"RAPPIDO QUE ESTÁN VOLANDO!

Si vivís en CABA, ingresas a Rappi Turbo y en la sección ""novedades"" solicitas tu tarjeta Cocos que te llega en 10 minutos ",20,0,8,6000,2024-11-25T15:51:33.000Z,,0.0,
cocoscap,"Me llegó hasta en una plaza, RAPPI TURBO, 
@arielsbdar
 felicitaciones por la gestión, me llegó en 10 minutos
@cocoscap",23,2,5,10000,2024-11-25T15:32:02.000Z,,0.0,
cocoscap," @cocoscap
 presentó ayer su tarjeta para que puedas hacer todo desde una misma App

Vas a poder usar pesos, dólares o la plata que tengas invertida en los Fondos Comunes de Inversión (rinde 41% vs el 35% de mercado pago) ",64,1,3,13000,2024-11-22T13:27:55.000Z,,0.0,
cocoscap,"¡ NO ES CUALQUIER TARJETA! 

Con la tarjeta de Cocos vos elegís cómo pagar:

 Con pesos
 Con dólares
 Con los FCI de Cocos

 A partir del lunes, ¡solicitala por la app! ",218,20,23,18000,2024-11-22T13:20:28.000Z,,0.0,
cocoscap,IMAGINATE TENER LA PLATA EN COCOSRMA Y PODER COMPRAR CON LA DEDEBITO QUE SE AUTO RESCATE LA GUITA DLE FCI EPETACULAR,26,1,6,6000,2024-11-22T01:10:57.000Z,,0.0,
cocoscap,"Actualicen la app el lunes que los cambios que se vienen son enormes. Felicitaciones 
@cocoscap
 @arielsbdar
.",188,6,11,25000,2024-11-22T00:21:02.000Z,,0.0,
cocoscap,SE VINO!,0,141,163,697000,2024-11-21T22:30:56.000Z,,0.0,
cocoscap,"EN 30 MINUTOS VA A SUCEDER LO QUE TANTO ANUNCIAMOS 

Los quiero a todos conectados comentando en el chat:",59,5,15,20000,2024-11-21T21:33:11.000Z,,0.0,
cocoscap,Faltan 5 horas y media para que suceda lo que todos acá estamos esperando que pase ,282,14,47,66000,2024-11-21T16:34:33.000Z,,0.0,
cocoscap,"#Bitcoin rompiendo máximos históricos... ¿Es momento de COMPRAR? ¿De VENDER? 

¡Te cuento en el video! 

 Si querés comprar/vender #BTC y más cryptos de manera súper sencilla, lo podés hacer desde la app de 
@cocoscap
 ",9,3,1,10000,2024-11-21T15:35:28.000Z,,0.0,
cocoscap,"Llegué a la oficina y todos se saludan con un: HOY SE VIENE!

Así que... si se quieren enterar, es por acá",24,6,2,10000,2024-11-21T12:20:09.000Z,,0.0,
cocoscap,Que los argentinos confíen porque el equipo de Cocos no los va a dejar tirados ,199,7,19,21000,2024-11-21T01:12:40.000Z,,0.0,
cocoscap,Vayan llamando a todos los Gordos se viene porque efectivamente SE VIENE. ,689,43,28,56000,2024-11-20T22:32:16.000Z,,0.0,
cocoscap,"Yo sé que es muy temprano, pero... MAÑANA VAN A PASAR COSAS EN EL HQ

Activen la : 
youtube.com/live/VZmuFB7R_
…",141,22,7,32000,2024-11-20T12:36:33.000Z,,0.0,
