username,text,likes,retweets,replies,views,created_at,best_trend,trend_similarity,best_trend_position
uala_arg,"Solo por tener la plata en la caja de ahorro 
@uilo_arg
  activás el beneficio de la cuenta remunerada para ganar unos pesos más todos los días, sin hacer nada.",6,1,7,3000,2024-06-26T19:01:38.000Z,,0.0,
uala_arg,"Además, en el mundo Ualá contás con más opciones de inversión para poner en movimiento ese vuelto que tenés, todas desde una app.",2,0,1,2000,2024-06-26T19:01:39.000Z,,0.0,
uala_arg,"Aplican términos y condiciones específicos. Alau Tecnología S.A.U., CUIT: 30-71542170-0 Nicaragua 4677, CABA, Argentina es un proveedor de servicios de pago y no está autorizado por el BCRA para operar como entidad financiera.",0,0,1,3000,2024-06-26T19:01:39.000Z,,0.0,
uala_arg,"¿Sos monotributista y te cansaste de escuchar hablar de ""aguinaldo""? Le dimos una vuelta para que este mes también tengas una platita extra. Abrimos hilo ",25,2,16,31000,2024-06-26T19:01:37.000Z,,0.0,
uala_arg,"Programando una transferencia de $150.000 o más, accedés a $45.000 en beneficios en supermercados, nafta, delivery, pagos y recargas.",4,0,3,2000,2024-06-26T19:01:38.000Z,,0.0,
uala_arg,"¿El cumple te cae a fin de mes?
Un tarjetazo viene de 10.",29,2,23,5000,2024-06-24T18:28:39.000Z,,0.0,
uala_arg,"Feriadito, día patrio, hay partido y tenés 30% de descuento en Rappi PRO para hoy a la noche pagando con Ualá. ¡Qué lindo ser de Argentina! 
uala.com.ar/promociones/ra
…",8,2,10,4000,2024-06-20T14:32:33.000Z,,0.0,
uala_arg,"Feliz día a una de las personas que más invirtió en vos. Mostrale cómo abrir su Caja de Ahorro 
@uilo_arg
, a través de la app de Ualá, y hacer que su plata genere rendimientos todos los días.",10,1,4,12000,2024-06-16T18:15:21.000Z,,0.0,
uala_arg,"Aplican TyC, más información y condiciones o limitaciones aplicables en: 
uala.com.ar/caja-de-ahorro
…. Alau Tecnología S.A.U., CUIT: 30-71542170-0 Nicaragua 4677, CABA, Argentina es un proveedor de servicios de pago y no está autorizado por el BCRA para operar como entidad financiera.",0,0,2,3000,2024-06-16T18:15:22.000Z,,0.0,
uala_arg,"¿Te acordás cuando le regalaste la casita de palitos de helado?  Es hora de hacerle un regalo de verdad y con estas promos te la hacemos más fácil 

 Aprovechá 25% de reintegro en Dexter, Stock Center, Moov, JohnFoos, Digital Sport, Seven Sport y más. Tope: $8.000 por",11,1,3,4000,2024-06-13T15:52:28.000Z,,0.0,
uala_arg,"¿Sabías que podés cobrar tu asignación en el mundo Ualá? Es muy fácil, descubrí cómo en este hilo",8,1,2,5000,2024-06-12T15:19:05.000Z,,0.0,
uala_arg,"Y accedés a un montón de productos y servicios 
- Podés pedir GRATIS una tarjeta de crédito Mastercard Ualá
- Más de 20 promos en marcas seleccionadas de supermercados, farmacias, combustibles y más
- Podés pedir un préstamo al instante
- Podés conseguir una platita de más con",3,0,2,3000,2024-06-12T15:19:07.000Z,,0.0,
uala_arg,"Sorteo sin obligación de compra. Válido del 12/06/2024 hasta el 31/10/2024, en Argentina excepto Tierra del Fuego, Mendoza, Neuquén, Salta y Jujuy. Se sortearán 5 ganadores, 1 por mes calendario; y 10 Suplentes, 2 por mes calendario.  Aplican TyC específicos, para más información",1,0,1,2000,2024-06-12T15:27:30.000Z,,0.0,
uala_arg,"Para vos, que siempre pedís unos pesitos de más, abrí tu caja de ahorro en Uilo a través de la app de Ualá y empezá a recibir rendimientos por la plata que tengas depositada.",22,2,33,8000,2024-06-04T16:10:57.000Z,,0.0,
uala_arg,"-Ualá: Es muy importante armar un presupuesto personal y evitar gastos innecesarios.
-Yo:",119,7,11,14000,2024-05-21T20:56:47.000Z,,0.0,
uala_arg,"Si te digo BONOS, ¿pensás que no es para vos? En esta nueva Charla Sin Letra Chica Julieta Bonfill, CEO de 
@modofinanzas
 y Pablo Savoldelli, Director de Mercado de Capitales e Inversiones de Ualá, te cuentan por dónde arrancar. 
Podés verla completa acá:",8,1,3,5000,2024-05-21T18:43:08.000Z,,0.0,
uala_arg," ¡Se viene la nueva tarjeta de crédito Mastercard Ualá Viene de 10!  
Tiene los mejores beneficios con los topes de reintegro más altos del mundo Ualá y grandes sorteos futboleros: Participás por un viaje para dos personas a la CONMEBOL #CopaAmérica USA 2024 y por una",35,4,35,35000,2024-05-20T14:19:45.000Z,,0.0,
uala_arg,"3, 2, 1, ¡ARRANCÓ EL HOT UALÁ!  
Aprovechá del 13 al 19 de mayo estas promos imperdibles. Desenrollando el hilo ",35,4,11,13000,2024-05-13T18:43:00.000Z,,0.0,
uala_arg,"25% de reintegro en FarmaOnline
Tope: $3.000",5,0,2,4000,2024-05-13T18:43:02.000Z,,0.0,
uala_arg,"Si llegaste hasta acá, estás en el nivel experto de promos. Conocé todas acá 
uala.com.ar/promociones",6,0,2,4000,2024-05-13T18:43:03.000Z,,0.0,
uala_arg,El billete de $10.000 ha ingresado al grupo ¿opiniones?,3,1,5,5000,2024-05-10T20:47:05.000Z,,0.0,
uala_arg," Esta es una señal  ¿Sabías qué podés ganar #TuLugarenlaCopa usando las tarjetas Mastercard Ualá? 
Con tus compras sumás chanches para viajar a ver final de la CONMEBOL #CopaAmérica USA 2024™ para dos personas. 
¿Quién ya está sumando? ",11,1,3,6000,2024-05-10T18:49:12.000Z,,0.0,
uala_arg,"El que no use de contraseña a su mascota, sobrinita o año de nacimiento, que tire la primera piedra  ¿Sabés cómo tener una contraseña segura?  En el día internacional de la contraseña, te dejo unos tips ",8,0,9,5000,2024-05-02T19:55:57.000Z,,0.0,
uala_arg,Cambio juez  modificalas 1 o 2 veces por año ,1,0,2,2000,2024-05-02T19:55:59.000Z,,0.0,
uala_arg,No permitas que tu navegador las guarde ni las tengas anotadas en las notas de tu celular ,1,0,1,2000,2024-05-02T19:56:00.000Z,,0.0,
uala_arg,¡Feliz día! Este y todos los días nuestro regalo es darte una app para que manejar tu plata no sea un trabajo más. Lo hacemos fácil. ,13,0,10,6000,2024-05-01T14:57:31.000Z,,0.0,
uala_arg,"¿Que si tenemos un nuevo protagonista en la sección de inversiones?  Sí, le damos la bienvenida al ecosistema a Bonos, un nuevo producto de inversión que podés operar a través de la app con 
@ualintec",26,1,9,4000,2024-04-30T15:30:45.000Z,,0.0,
uala_arg," Muchaaaaachos  Ahora que estás cantando en tu mente, te volvemos a ilusionar… ¡Ganate un viaje a la CONMEBOL #CopaAmérica para vos y un acompañante!

Comprando con tus tarjetas Mastercard Ualá, participás por tu lugar en la final . Recordá tener abierta tu caja de ahorro",15,0,7,29000,2024-04-23T19:32:52.000Z,,0.0,
uala_arg,"Si te mandaron a buscar entre la X y la B de tu teclado, es por acá: 
uala.com.ar/sumate ",29,1,9,12000,2024-04-23T18:04:33.000Z,,0.0,
uala_arg,"¡Es un orgullo haber sido parte de la historia de @vanalaeropuerto con un préstamo para comprar uno de sus vehículos! Éxitos en todo lo que se viene  .
Si tenés una idea para un emprendimiento  ¡no la dejes pasar! En nuestra app podés sacar un préstamo en hasta 24 cuotas",23,1,11,9000,2024-04-18T17:02:43.000Z,,0.0,
uala_arg,"¿Sabías que también podés cobrar tu asignación de manera gratuita a través de la app de  Ualá? Lo hacés en tu CBU Uilo, porque ahora sumamos un banco al mundo Ualá. Abrimos hilo y te contamos cómo hacerlo. Es así de fácil:",37,17,26,31000,2024-04-16T20:56:20.000Z,,0.0,
uala_arg,"Después, copiá tu CBU. ¿Dónde lo encontrás?
Hacé clic en tu foto de perfil arriba a la izquierda
 Seleccioná la opción: caja de ahorro en pesos (CBU)",6,1,1,3000,2024-04-16T20:56:22.000Z,,0.0,
uala_arg,"Por último, ingresá a MI ANSÉS y seguí estos pasos:
Ingresá a la sección cobros, y elegí: cambiar lugar de Cobro de Asignaciones Familiares.
Seleccioná “Acreditación en Cuenta” como medio de pago y poné los 22 dígitos de tu CBU como cuenta destinataria de tu asignación.",5,2,2,3000,2024-04-16T20:56:22.000Z,,0.0,
uala_arg,Cuando me dicen que para diversificar mis inversiones tengo que poner un huevo en cada canasta. ,23,0,28,7000,2024-03-31T16:42:55.000Z,,0.0,
uala_arg,"Los productos bancarios son ofrecidos por 
@uilo_arg
. Los productos de inversión del mercado de capitales son ofrecidos por 
@ualintec
. Todo a través de la app de 
@uala_arg",3,0,8,4000,2024-03-31T16:42:55.000Z,,0.0,
uala_arg,"¿Así o más coquette?  Te presentamos la nueva tarjeta prepaga. Sigue siendo la misma, pero más linda ",109,7,46,16000,2024-03-01T16:09:41.000Z,,0.0,
uala_arg," Charla Sin Letra Chica: Aprendé sobre inversiones

Hoy transmitimos en vivo nuestro primer webinar ""Sin Letra Chica"", donde conversamos sobre el índice S&P 500 y descubrimos cómo invertir de manera fácil en las empresas más reconocidas. Con 
@estipozzo
 y Pablo Savoldelli,",30,10,14,19000,2024-02-29T20:12:07.000Z,,0.0,
uala_arg,"Hay fenómenos que ocurren solo cada 4 años, por suerte traer tu sueldo o tu plata al mundo Ualá tiene beneficios todos los días .",8,0,11,3000,2024-02-29T11:26:25.000Z,,0.0,
uala_arg,"¡Vuelta a clases ! Y con esta promo de cursitos, estás ATR para empezar el año.
uala.com.ar/promociones/co
…",6,0,14,4000,2024-02-26T12:40:53.000Z,,0.0,
uala_arg,Tu cara cuando te enterás que por traer tu sueldo al mundo Ualá tenés tremendos descuentos.,8,1,19,4000,2024-02-23T18:05:55.000Z,,0.0,
uala_arg,"Si ustedes también están cansados de estar así con los mosquitos , acá les dejamos un descuentito  
uala.com.ar/promociones/fa
…",5,1,8,3000,2024-02-21T20:05:46.000Z,,0.0,
uala_arg,"Acá casual esperando que me feliciten por el día del #CommunityManager 
Ah, pero trabajando para que ustedes aprovechen y tengan un súper descuento  : 
uala.com.ar/promociones/co
…",19,1,42,8000,2024-01-22T20:50:47.000Z,,0.0,
uala_arg,"¿Coquette  y fan del ahorro? Te recomiendo esta promo  
uala.com.ar/promociones/ge
…",17,0,32,8000,2024-01-18T23:46:36.000Z,,0.0,
uala_arg,¿Qué esperarás para darle interés a tu plata? Tenés la posibilidad de invertir en Plazo Fijo con Uilo a través de la App de Ualá. ¡Es superfácil! ,6,2,36,8000,2024-01-18T13:44:42.000Z,,0.0,
uala_arg,No queremos abrir un debate entre pan dulce con frutas abrillantadas o con chips de chocolate. Sólo queremos desearles felices fiestas y decirles que en el 2024 también les vamos a dar una mano. ,11,0,126,16000,2023-12-30T11:10:13.000Z,,0.0,
uala_arg,"¡Hola!  Para que podamos ayudarte, escribinos por mensaje directo o a través del chat de la app con atención en vivo de lunes a viernes de 9:00 a 21:00hs y sábados de 9:00 a 18:00hs. Recordá que nunca te vamos a pedir claves, contraseñas o códigos. ¡Te esperamos!",2,0,17,4000,2024-01-16T12:34:30.000Z,,0.0,
uala_arg,¡Hola! Te respondimos por mensaje directo para ayudarte con tu consulta. Tené en cuenta que nunca te vamos a pedir tus claves de seguridad ni acceso a la app. ¡Te esperamos! ,3,0,3,4000,2024-01-16T16:03:39.000Z,,0.0,
uala_arg,"Hoy es el día más triste del año. Ah, pero un heladito levanta cualquier cosa.
Aprovechá  
uala.com.ar/promociones/lu
…",8,0,11,5000,2024-01-15T21:13:27.000Z,,0.0,
uala_arg,Twitter es servicio... sale hilo sobre cómo prevenir estafas ,8,0,41,9000,2023-12-27T19:41:26.000Z,,0.0,
uala_arg,"¿Sabías que podés cobrar con Ualá Bis en tu tienda online? 
En este hilo te contamos un poco sobre nuestro ecosistema de cobros",11,2,95,15000,2023-12-15T18:45:28.000Z,,0.0,
uala_arg,Con Ualá Bis podés hacer tus cobros de manera fácil y rápida a tus clientes. Sin complicaciones y con muchos beneficios ,0,0,6,4000,2023-12-15T18:45:48.000Z,,0.0,
uala_arg,"MEParece que estoy en la misma.
Invertir tu aguinaldo a través de la app de Ualá con 
@ualintec
 es muy fácil ",5,0,18,7000,2023-12-14T17:47:29.000Z,,0.0,
uala_arg,"No nos alcanzan los caracteres para escribir la cantidad de veces que nos pidieron que lancemos tarjeta de crédito Ualá. 

Bueno, lo hicimos y además VIENE DE ARRIBA. ¿Por qué?  Porque la pedís GRATIS y no tiene costo de emisión, envío y mantenimiento.",182,18,89,37000,2023-12-01T17:40:42.000Z,,0.0,
uala_arg,"En Ualá podés ingresar plata como vos más prefieras, desde cualquier cuenta bancaria o virtual, también en efectivo. Lo hacemos fácil. Abrimos hilo para contarte cómo ",16,2,36,14000,2023-11-30T15:44:57.000Z,,0.0,
uala_arg," Por transferencia desde cualquier cuenta, copiando tu alias de Ualá.",4,2,9,6000,2023-11-30T15:44:59.000Z,,0.0,
uala_arg," En efectivo en los locales de Pago Fácil, Rapipago, Pago 24 y Cobro Express.",3,2,4,6000,2023-11-30T15:44:59.000Z,,0.0,
uala_arg,"¿Alguna vez soñaste con ser dueño de un pedacito de tu empresa favorita? A través de Ualá, con Ualintec Capital, podés invertir en ellas en un abrir y cerrar de ojos! 

Desde ahora tenés la opción de invertir en acciones argentinas y seguir invirtiendo en CEDEARs de empresas",28,2,39,13000,2023-11-22T13:14:15.000Z,,0.0,
uala_arg,"Levanten la mano los fans de los datos y la inteligencia artificial . 

En este capítulo de Sin Letra Chica, el podcast de Ualá, tenés la posta sobre cómo la tecnología ayuda a cruzar barreras en el comercio y las finanzas de hoy. 

¡Escuchalo ahora! 

 YouTube ",9,2,27,8000,2023-11-16T18:17:26.000Z,,0.0,
uala_arg,"¿Querés saber cómo transformamos las finanzas y el comercio? Con disciplina, curiosidad, tecnología y...

Activá la campanita que en #SinLetraChica, el podcast de #Ualá, te respondemos fácil.
YouTube  Ualá Argentina
Spotify  Sin letra chica",8,3,19,6000,2023-11-14T19:44:06.000Z,,0.0,
uala_arg,"Aprovechá un 5% de reintegro todos los días en tus compras pagando con tu tarjeta Ualá 

Descargá la app y empezá a ahorrar   ",15,0,20,7000,2023-11-13T19:50:38.000Z,,0.0,
uala_arg,"¿Te gustaría ahorrar?
Sale hilo con info útil. ",18,3,23,8000,2023-11-10T16:45:42.000Z,,0.0,
uala_arg,"¿Qué tan fácil es invertir? ¿Cómo diversificar tus inversiones? ¿Cuáles son los riesgos y las potenciales ganancias? ¡Todas las respuestas a estas preguntas las encontrás en el segundo episodio de #SinLetraChica, el Podcast de Ualá!

YouTube  
youtube.com/watch?v=OBGy4y
… 
Spotify ",4,0,14,6000,2023-10-19T15:58:55.000Z,,0.0,
uala_arg,"¿Te dicen la palabra invertir y no sabés por dónde arrancar? 

Tranqui, llega un nuevo episodio de #SinLetraChica, el podcast de Ualá, que te va a ayudar a entender un poco más sobre el mundo de las inversiones. Activá la campanita y no te lo pierdas.

YouTube ",5,0,24,6000,2023-10-17T21:11:35.000Z,,0.0,
uala_arg,¿Podemos abrir hilo de frases de mamá que nos cuidan... el bolsillo? ,4,0,7,5000,2023-10-15T12:58:29.000Z,,0.0,
uala_arg,"Sí, quizás escuchaste un ""mientras vivas en esta casa, se hace lo que yo diga"" pero, ¿cuánto te ahorraste hasta que te fuiste de su casa?",0,0,1,3000,2023-10-15T12:58:32.000Z,,0.0,
uala_arg,"Por todo esto, hoy llamala, decile gracias y ¡Feliz día, ma!",2,0,2,3000,2023-10-15T12:58:33.000Z,,0.0,
uala_arg,"Te ahorró comprarte de nuevo muchas cositas con un: ""a que si voy yo, lo encuentro"".",0,0,1,111,2023-10-15T12:58:30.000Z,,0.0,
uala_arg,"Frases del podcast de Ualá que alteraron my brain chemistry 

 Hay que saber discernir la señal del ruido.
 Tenés que ser absolutamente flexible con todo.

¿Vos qué agregarías? 

Escuchá completo el primer episodio con 
@pbarbieri
  y contanos. 

YouTube ",10,0,69,11000,2023-10-04T16:37:27.000Z,,0.0,
uala_arg,"Cuando estemos por lanzar algo nuevo no diremos nada, pero habrá señales.

Suscribite 

YouTube  
youtube.com/watch?v=YxF5iK
…

Spotify  
open.spotify.com/show/6ZNgr0oPq
…",51,4,35,19000,2023-10-02T16:13:43.000Z,,0.0,
uala_arg,"Yo gastando plata con mi tarjeta Ualá sabiendo que me devuelven hasta $50.000 por mes. /
Mi amichi que todavía no activó el beneficio.",24,2,45,11000,2023-09-28T19:32:28.000Z,,0.0,
uala_arg,"Buenaaassss, ¿una poesía?

Florece la primavera, florece el amor 
Canjeá tus puntos Ualá+ por la membresía de Tinder Gold.

Para ustedes, románticos  
uala.onelink.me/tTSW/a52dzysr",11,2,62,12000,2023-09-21T15:16:31.000Z,,0.0,
uala_arg,"Leés FCI y pensás ¿Feliz cumple, Irma?  

Mejor aprovechemos la Semana del Estudiante, y repasemos esto .",4,0,14,7000,2023-09-20T20:56:54.000Z,,0.0,
uala_arg,"Tu cara cuando te enterás que tenés 20% de descuento en JetSmart con Ualá, ¡y sin tope de reintegro! 

 Más info en 
uala.com.ar/promociones/je
…",20,1,53,8000,2023-09-15T15:11:45.000Z,,0.0,
uala_arg," ¿Alguna vez escuchaste hablar del ""parking"" en finanzas? Es como estacionar un auto, pero con bonos. Vamos con un hilo .",13,1,16,7000,2023-09-14T18:44:22.000Z,,0.0,
uala_arg,"Imaginate esto: comprás bonos en pesos y querés venderlos en dólares . ¡Pero esperá! Tenés que dejar esos bonos ""estacionados""  durante un tiempo fijo. Esto se llama ""parking"" y es un paso obligatorio en operaciones como en Dólar MEP.",3,0,9,4000,2023-09-14T18:44:23.000Z,,0.0,
uala_arg,"Si querés saber más sobre finanzas, pero fácil, te invitamos a leer más en 
uala.com.ar/aula-uala ",3,0,7,3000,2023-09-14T18:44:24.000Z,,0.0,
uala_arg,Abrimos sobre las claves para ahorrar y aprender a manejar tu plata. ,18,2,99,16000,2023-09-06T16:59:40.000Z,,0.0,
uala_arg, Anotá cada vez que hagas un gasto: así tendrás un seguimiento y podrás evaluar si realmente te estás organizando bien.,3,0,7,6000,2023-09-06T16:59:42.000Z,,0.0,
uala_arg,"¿Querés aprender más sobre finanzas? Es por acá  
uala.com.ar/aula-uala",3,0,11,5000,2023-09-06T16:59:42.000Z,,0.0,
uala_arg,"Hacele caso a la mano y chocá esos 5% 
Abrí gratis tu caja de ahorro y disfrutá de un 5% de reintegro en TODAS tus compras, todos los días y en todos lados. ¡Te devolvemos hasta $50.000 todos los meses! 

Aplican TyC.",52,14,454,73000,2023-09-01T15:19:05.000Z,,0.0,
uala_arg,"¡Prevení estafas! Te compartimos algunos tips para que operes mucho más seguro con tus finanzas. 
Acordate que nuestros canales de comunicación oficiales son:
 Instagram 
@uala_arg
Twitter 
@uala_arg
 Facebook 
@uala
.arg
 Chat de la app
 hola@uala.com.ar",9,1,65,13000,2023-08-31T19:33:54.000Z,,0.0,
uala_arg,"Lo pidió Mati, lo hicimos fácil 

Ahora todos los miércoles tenés un 20% de descuento en todas las sucursales de Dia y en Dia Online 

Pagá con tarjeta o QR a través de la app y ahorrá en tus compras. Más info en: 
uala.com.ar/promociones/dia",30,2,15,16000,2023-07-19T15:26:11.000Z,,0.0,
uala_arg,"Comprá con Ualá en Steam y aprovechá hasta 90% de descuento en el #SummerSale 

Yendo a canjear mis puntos Ualá+ por plata en cuenta para comprarme todos los juegos. ¿Me recomiendan alguno?",39,4,65,17000,2023-07-07T20:15:44.000Z,,0.0,
uala_arg,"¿Andás necesitando una serie nueva? Tranqui, te damos una mano  
Mirá Barrabrava en 
@primevideolat
 que te invitamos el primer mes de suscripción. 
¡Registrate acá!  
uala.com.ar/prime-video",12,2,18,8000,2023-07-06T20:14:03.000Z,,0.0,
uala_arg,"A pedido de nuestra amiga Taty, sale un hilo con las promos de julio. ¿Están para ahorrarse unos pesitos? 

PD: Si me responden con memes de julio no me enojo.",16,0,30,21000,2023-07-05T14:32:21.000Z,,0.0,
uala_arg," Los lunes son de compras: 25% de descuento en Disco, Jumbo y Vea, y 15% de descuento en Carrefour Express. Aprovechá el finde para hacer la listita ",1,0,5,6000,2023-07-05T14:32:23.000Z,,0.0,
uala_arg,"¿Se quedaron con ganas de más promos?   
uala.com.ar/promociones

Bonus track: Hasta el 31/7, todas tus compras mayores a $2000 suman chances para participar del sorteo por un millón de pesos ",2,0,7,6000,2023-07-05T14:32:23.000Z,,0.0,
uala_arg,"Saben qué llega antes de *Inserte su meme de Julio, el aguinaldo que podés invertir a través de la app de Ualá.",5,0,29,9000,2023-06-30T21:05:41.000Z,,0.0,
uala_arg,"Abrite tu cuenta con Ualintec Capital, desde la app, y descubrilo .",3,0,10,5000,2023-06-30T21:05:42.000Z,,0.0,
uala_arg,"La mejor forma de celebrar el Día del Orgullo es que todas las personas puedan elegir ser quien quieran ser.
Hoy, mañana y siempre. 
Nosotr@s te bancamos en TODAS.",16,1,14,24000,2023-06-28T15:08:54.000Z,,0.0,
uala_arg,"Llegó la mano que no sabías que necesitabas, pero vas a amar. Y sí, porque te cuenta toda la data que tenés que saber para manejar tu plata más fácil que nunca. Obvio, desde la app. ¡TKM “Mano de Manu”!",51,4,236,49000,2023-06-27T14:54:05.000Z,,0.0,
uala_arg,"Convertite en millonario con Ualá 
Por cada compra de $2.000 o más que hagas con tarjeta o QR a través de la app, sumás una chance en el sorteo por un millón de pesos. 

Contanos, ¿qué harías con el premio? 

Más información en   
uala.com.ar/promociones/so
…",23,2,36,16000,2023-06-26T18:27:09.000Z,,0.0,
uala_arg,"Hoy celebramos la compañía diaria, el amor incondicional y los intentos heróicos (y fallidos ) para arreglar cosas de la casa. ¡Feliz día, papás! ",17,2,62,9000,2023-06-18T13:59:53.000Z,,0.0,
uala_arg," HILO DE PROMOS PARA EL #DíaDelPadre 
¿Se acerca el fin de semana y todavía no sabés qué regalarle?  Que no cunda el pánico, te dejamos 5 ideas para darte una mano ",7,0,47,11000,2023-06-14T21:23:37.000Z,,0.0,
uala_arg,"Y por qué no, sorprenderlo con un viaje  : Disfrutá de un 20% de descuento en JetSmart, y de un 5% de reintegro en Booking
uala.com.ar/promociones?ca
…",1,0,9,6000,2023-06-14T21:25:30.000Z,,0.0,
uala_arg,"Y para vos que leíste hasta el final, te regalamos un consejo más: podés encontrar todas nuestras promos en 
uala.com.ar/promociones y disfrutar al máximo de este día ",1,0,13,5000,2023-06-14T21:30:02.000Z,,0.0,
uala_arg,Todo solucionado: La app se encuentra funcionando con normalidad. Gracias por la paciencia ,216,15,303,58000,2023-06-13T23:09:40.000Z,,0.0,
uala_arg,"Tenemos algunos inconvenientes en la app, nuestro proveedor 
@awscloud
, experimenta una caída que afecta el servicio. Nuestros equipos están trabajando para que pronto vuelvas a operar con Ualá. ¡Te pedimos disculpas! ",231,39,172,61000,2023-06-13T20:35:54.000Z,,0.0,
uala_arg,"¡Sí, así como leíste! Te devolvemos hasta $2500 por cada compra que hagas en Disco, Jumbo o Vea los lunes  

¿Consejito del día?  También podés aprovechar el descuento comprando por la web y programando la entrega/retiro para el lunes.

Más info en: 
uala.com.ar/promociones?ca
…",38,4,265,63000,2023-06-12T14:29:52.000Z,,0.0,
uala_arg,"¿Qué parte de Argentina te gustaría conocer? 
¿Lo pensaste? ¡Ahora hacelo posible con Ualá!

Aprovechá un 𝟮𝟬% 𝗱𝗲 𝗱𝗲𝘀𝗰𝘂𝗲𝗻𝘁𝗼 𝗲𝗻 𝗝𝗲𝘁𝗦𝗺𝗮𝗿𝘁 sin tope de reintegro, usando el código: UALA

Más info en  
uala.com.ar/promociones/je
…",12,1,82,21000,2023-06-08T17:39:08.000Z,,0.0,
uala_arg,Este mes celebramos con mucho orgullo .  Porque elegir en libertad siempre está bueno.,43,8,115,23000,2023-06-01T19:51:17.000Z,,0.0,
uala_arg,"¿Una poesía para separarse? Mejor una poesía para comprar y ahorrar 

Estas promos nunca te dejan  
uala.com.ar/promociones",44,4,50,26000,2023-05-29T18:43:45.000Z,,0.0,
uala_arg,"Te presentamos POS Pro de Ualá Bis, el lector de cobros que llegó para hacertela más fácil. 

 Aceptá pagos con todas las tarjetas y código QR.
 Tenés acreditación inmediata de tus ventas siempre.
 Pagá las comisiones más bajas del mercado.",54,11,34,26000,2023-05-23T16:12:11.000Z,,0.0,
uala_arg,Dicen que Twitter es servicio... ¿abrimos hilo y armamos la listita para el súper? ,7,0,29,11000,2023-05-12T15:56:27.000Z,,0.0,
uala_arg,"Organizate para el lunes que tenés descuento con Ualá : ¡Hasta $2500 de reintegro por compra! 
Más info acá  
uala.com.ar/promociones",7,0,73,18000,2023-05-12T15:56:27.000Z,,0.0,
uala_arg," COMENZÓ EL #HotUalá  
Abrimos hilo de consejos para aprovechar nuestras tremendas promos y no perderte de nada
Si te gana la manija, podés ir chusmeándolas acá  
uala.com.ar/promociones",7,1,30,12000,2023-05-08T19:16:24.000Z,,0.0,
uala_arg," ¿Tu celular ya no es lo que era? Comprá tecnología los días de descuento, como hoy, con tu Ualá. Tenés 25% de descuento en MacStation, Multipoint y Baires IT. O 10% en Samsung, lo que más te guste ",1,1,6,6000,2023-05-08T19:16:26.000Z,,0.0,
uala_arg,"Último consejito del día: si usás tu Ualá para todo, tenés premio : durante esta semana todas tus compras DUPLICAN PUNTOS Ualá+ para canjear por más beneficios.

De nada… ",1,1,19,5000,2023-05-08T19:16:26.000Z,,0.0,
uala_arg,"A todas las personas que trabajan duro día a día, a quienes están en la tarea de buscar trabajo, ¡feliz día! Y que el café les siga dando superpoderes para cumplir con todo lo que tienen que hacer mañana! ",23,3,30,26000,2023-05-01T13:21:34.000Z,,0.0,
uala_arg,"Uali está siempre listo. Podés consultar todas tus dudas cuando vos quieras, ¡las 24h!

 Abrí la app
 En tu perfil, apretá “Ayuda”
 Presioná el botón “Contactanos”
 ¡Listo! Uali te la hace fácil.",10,1,56,10000,2023-04-25T20:26:02.000Z,,0.0,
uala_arg,"Viajá con tranquilidad 
Contratá la Asistencia al Viajero ofrecida por Pax y disfrutá 
bit.ly/Ualá-PAXAssist
…",6,1,37,7000,2023-04-20T15:25:24.000Z,,0.0,
uala_arg,"Arrancó #PreViaje 4 y con Ualá+ podés aprovecharlo al máximo  

Por cada compra de servicios turísticos para viajar por Argentina, recibirás un crédito del 50% para gastarlo en otros servicios turísticos. 

Y canjeando puntos Ualá+ tenés descuentos en tooodas estas marcas ",15,5,12,9000,2023-04-19T19:01:51.000Z,,0.0,
uala_arg,"Podés encontrar más información sobre #PreViaje en  
previaje.gob.ar

Y si te quedaste con ganas de conocer todo sobre Ualá+, ingresá acá: 
ualamas.com.ar ",0,1,14,4000,2023-04-19T19:10:07.000Z,,0.0,
uala_arg,"Lo más importante que tenés que saber a la hora de pagar con QR a través de la app es que  Si aceptan QR, aceptan Ualá ",17,2,22,10000,2023-04-18T20:34:09.000Z,,0.0,
uala_arg,¿Tenemos un nuevo compañero? Sí . Uali te espera en el chat de la app para ayudarte en lo que necesités. También está listo para conectarte con nuestro equipo de atención exclusivo. ¡Corré a conocerlo! ,12,2,19,7000,2023-04-13T17:39:32.000Z,,0.0,
uala_arg,"¿Querían ? 
Con Ualá+ podés canjear tus puntos por plata, ¡y tu plata se vuelve a convertir en puntos!",18,0,65,11000,2023-03-30T20:27:53.000Z,,0.0,
uala_arg,¿Hay que aguantar seis horas sin reírse? Van dos segundos y ya perdí #LOLArgentina,16,1,46,15000,2023-03-21T19:44:18.000Z,,0.0,
uala_arg,"Apa, tuvimos uno de los mejores rendimientos .  ¿Ya probaron el fondo común de inversión que ofrece 
@ualintec
 a través de la app de Ualá?",23,1,35,12000,2023-03-20T21:05:07.000Z,,0.0,
uala_arg,"Estallamos sólo con esta promo, ¿se imaginan el programa completo? Lo miran por Prime Video y nos cuentan. Ah, y les invitamos los primeros tres meses ",9,0,28,9000,2023-03-17T20:32:47.000Z,,0.0,
uala_arg,"Si vas a hacer fila, que sea por lo importante . Para el resto, usá Ualá.",24,0,22,13000,2023-03-16T18:40:03.000Z,,0.0,
