username,text,likes,retweets,replies,views,created_at
BancoGalicia,"Confiá en las personas, pero con precaución  

Las transferencias ""erróneas"" son una estafa bastante común. 
Antes de devolver la plata, tomate el tiempo para chequear que efectivamente esté en tu cuenta. 

Tenés tips de seguridad. 
Tenés Galicia ",2,0,26,4000,2025-04-11T17:49:57.000Z
BancoGalicia,El Ratón también quería tener su figura de acción  Bancan chat?,24,0,29,6000,2025-04-07T17:34:52.000Z
BancoGalicia,"Evitar las estafas telefónicas es más sencillo de lo que parece 

Frente a una llamada dudosa: 
1. Frená y pensá la situación. 
2. Chequeá si lo que te dicen es cierto. 
3. No compartas ningún dato, cortá la llamada y comunicate directamente con nosotros.",8,1,8,4000,2025-04-04T20:12:39.000Z
BancoGalicia,"La imagen no carga... ¡y está bien! Detrás había un Token Galicia 

Es un dato personal y confidencial, NUNCA se tiene quecompartir.

Tenés tips de seguridad. Tenés Galicia ",6,0,12,4000,2025-03-28T19:54:13.000Z
BancoGalicia,"El Ratón me pidió subirse a la tendencia, gente. ¿Les gusta cómo quedó?",42,7,10,5000,2025-03-28T19:42:41.000Z
BancoGalicia,"¿Cómo reconocer una cuenta falsa de Galicia?

Revisá si tiene la tilde de verificación.
Fijate si ese es uno de nuestros perfiles oficiales. 
Revisá la cantidad de seguidores y publicaciones.

Más info: 
galicia.ar/personas/preve
…",11,2,11,5000,2025-01-17T19:24:45.000Z
BancoGalicia,"CHICOS LES TENGO EL TIP DEL VERANO, si estan en Pinamar 
@BancoGalicia
 te lleva a recorrer la ciudad saliendo desde las 11:30hs en el Casino de Pinamar sobre Avenida Bunge haciendo paradas en Negroni, La Gamba, Cocodrilo y CR, Y LO BUENO DE ESTO? ES QUE ES TOTALMENTE GRATIS",32,2,4,9000,2025-01-17T15:05:47.000Z
BancoGalicia,"Laburaste todo el año y te vas a la playa. En Pinamar, relajate y subite al BUS Galicia: pasa por Negroni, La Gamba, Cocodrilo y CR. Sale 11:30 del Casino y está hasta las 19. Gratis: no gastás ni nafta ni paciencia. Ni tu amigo más obsesivo lo organizaba así. 
@BancoGalicia",288,12,26,16000,2025-01-15T16:03:14.000Z
BancoGalicia," Las promos más esperadas, los concursos más deseados y ideas para que hagas planazos con grandes ahorros. 
Sumate a nuestro canal de wpp: 
whatsapp.com/channel/0029Va
…  
 
Dice el Ratón Pérez que tiene varias sorpresas preparadas...",2,0,4,2000,2025-01-15T15:05:43.000Z
BancoGalicia,"Cuenten sus experiencias ¡Los leemos!  

Si tu cara de sorpresa fue por ser víctima de phishing, temenos tips de seguridad para vos: 
galicia.ar/personas/preve
…",2,2,23,4000,2025-01-10T15:01:31.000Z
BancoGalicia,"Si te llega un mail que dice ser nuestro pero te parece dudoso, mucha atención 

Tenés acceso a nuestra información oficial siempre acá: 
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia ",6,1,14,5000,2025-01-03T19:32:44.000Z
BancoGalicia,"¡No toques esa promo! 

Frente a una publicación patrocinada dudosa, evitá hacer clic y asegurate de que sea una cuenta oficial de Galicia. En X, tiene la tilde de verificación dorada.

Tenés tips de seguridad.
Tenés Galicia.",7,2,10,4000,2024-12-27T20:13:46.000Z
BancoGalicia,"A las transferencias ""equivocadas"", doble chequeo 

Conocé más sobre estafas: 
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia ",9,4,13,3000,2024-11-22T19:39:33.000Z
BancoGalicia,"Frente a las cuentas falsas de Galicia, recordá que la tilde de verificado existe para salvarte de las estafas 

Tenés tips de seguridad. Tenés Galicia ",5,1,15,3000,2024-11-15T18:42:42.000Z
BancoGalicia,Tenés tus #FinanzasAMano y los mejores tips para hacer compras online de la forma más segura y eficiente. ,8,0,7,3000,2024-11-14T13:53:08.000Z
BancoGalicia,"TIP #6 Revisá tus resúmenes de cuentas bancarias y tarjetas de crédito. Si nunca los mirás, corrés el riesgo de que estén utilizando tus tarjetas y nunca lo sepas.",4,0,1,2000,2024-11-14T13:55:21.000Z
BancoGalicia,"Los estafadores quieren tus datos, pero nosotros te damos la data. Encontrá más tips para evitar estafas acá: 
galicia.ar/personas/educa
…",1,0,1,2000,2024-11-14T14:10:56.000Z
BancoGalicia,TIP #1 Usá siempre conexiones seguras. Comprá desde una red wi-fi privada como la de tu casa o trabajo.,2,0,1,206,2024-11-14T13:53:16.000Z
BancoGalicia,TIP #2 Revisá que la url del sitio en el que estás pagando corresponda al negocio en el que estás haciendo la compra.,1,0,1,129,2024-11-14T13:54:24.000Z
BancoGalicia,"Están quienes tienen malicia jugando y los archivos maliciosos 

 Evitá que un malware ingrese a tu dispositivo, con estas recomendaciones que te compartimos.

Tenés tips de seguidad. Tenés Galicia.",5,1,11,3000,2024-11-08T19:04:48.000Z
BancoGalicia,"¡Llegó el Cyber Monday! 

Del 4 al 6, pasá por Tienda Galicia y aprovechá con esta mega promo 

Conocé las promos acá: 
tienda.galicia.ar/evento/cybermo
…",5,0,24,5000,2024-11-04T13:52:00.000Z
BancoGalicia,"Acá encontrás de TODO y con descuento 

Pasate por la web de Farmacity y Simplicity y pagá con Galicia: 
galicia.ar/personas/busca
…",3,0,2,3000,2024-11-05T18:08:24.000Z
BancoGalicia,"Un gran disco puede llegar con artistas que no estaban invitados 

Evitá tener un Malware en tus dispositivos, siempre lo mejor es descargar todo de sitios oficiales.

Tenés tips de seguridad. Tenés Galicia ",3,0,19,4000,2024-09-13T15:01:33.000Z
BancoGalicia,"La forma más fácil de identificar una cuenta falsa de Galicia es revisando si tiene tilde de verificación.

 Si la tiene, estás en el lugar correcto.

Tenés tips de Seguridad. 
Tenés Galicia",11,2,10,4000,2024-09-06T17:05:00.000Z
BancoGalicia,"No existe nada más urgente que tener tus datos personales protegidos 

 Si sufriste o sospechás una estafa, acordate que podés escribirnos las 24 horas, todos los días al 11 4439 8558 con la palabra ""Seguridad"".

Tenés tips de seguridad.
Tenés Galicia.",7,2,22,4000,2024-08-30T15:43:35.000Z
BancoGalicia,"Chequear el resumen de la tarjeta con detenimiento puede ahorrarte un problemón 

Ante un movimiento extraño, podés pausarla desde la App Galicia y contactarnos.

Conocé más en 
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia ",8,1,15,4000,2024-08-23T17:00:02.000Z
BancoGalicia,"Cuando te conocés todos los tips de seguridad de Galicia, sos inmune a las estafas. 

Conocé más info: 
galicia.ar/personas/preve
…

Tenés Galicia ",6,0,9,4000,2024-08-16T19:36:15.000Z
BancoGalicia,"Cosas que pasan… es común no tener citas  

Para evitar las estafas con tu tarjeta, recordá: 
Nunca perder de vista nuestra tarjeta.
Revisar seguido los movimientos.
Pausar la tarjeta ante cualquier consumo extraño. 

Tenés tips de seguridad. Tenés Galicia ",7,1,10,5000,2024-08-09T15:42:30.000Z
BancoGalicia,¿Sabías que esta contraseña puede ser descifrada en menos de 1 segundo? Si este es tu caso hoy te enseñamos cómo crear contraseñas seguras.,8,2,4,5000,2024-06-14T20:04:28.000Z
BancoGalicia,"Armala con:
-Mínimo 8 caracteres, mezclando letras y números
-Al menos 1 letra mayúscula y 1 minúscula 
-Un carácter especial: $%@! 

Tenés tips de seguridad. Tenés Galicia.",3,1,5,3000,2024-06-14T20:04:47.000Z
BancoGalicia,"¡Cuidá tus datos! Recordá la regla de oro: ante la menor sospecha… no hagas click. Ingresá al link y conocé cómo cuidarte de esta y otras estafas: 
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia.",8,1,11,5000,2024-06-07T21:13:20.000Z
BancoGalicia,"Este otoño se está haciendo sentir ¿no?  Tranqui, tenés promos que suben la térmica

Entrá y conocelas 
galicia.ar/personas/busca
…

Tenés promos. Tenés Galicia.",4,0,4,4000,2024-06-06T20:04:39.000Z
BancoGalicia,"Hoy te contamos 3 tips para identificar cuentas que se hacen pasar por Galicia 

Para más info sobre estafas, chusmeá acá: 
galicia.ar/personas/preve
… 

Tenés tips de seguridad. Tenés Galicia ",13,3,11,5000,2024-05-31T20:37:57.000Z
BancoGalicia,"Para vos, que sos hamburguesa lover, hoy es el día perfecto 

Chequeate estas promos y salí a disfrutar: 
galicia.ar/personas/busca
…ía

Tenés promos para festejar tu amor por las hamburguesas. Tenés Galicia",9,0,16,5000,2024-05-28T20:18:57.000Z
BancoGalicia,¿Qué hacés si te llaman para decirte que tu clave Galicia fue bloqueada?,3,3,7,4000,2024-05-24T15:22:09.000Z
BancoGalicia,"Si algo pasara con tus claves Galicia, creenos que no te vamos a apurar así. Los estafadores sí.

Conocé cómo cuidarte de las estafas telefónicas acá:",3,1,1,3000,2024-05-24T15:22:28.000Z
BancoGalicia,"¿Leíste el comunicado y necesitás más información?

Ingresá a 
galicia.ar/personas/accio
…",12,1,20,5000,2024-05-21T12:41:58.000Z
BancoGalicia,"Si compras online vas a realizar, los siguientes tips no pueden faltar  

Conocé más sobre cómo cuidar tus datos acá: 
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia. ",6,1,12,4000,2024-04-12T14:30:00.000Z
BancoGalicia,"4 cosas que tenés que llevar siempre con vos cuando salís de tu casa. 

Con la App Galicia, tenés promos para aprovechar estés donde estés, en todo momento. 

Tenés promos cerca tuyo.
Tenés Galicia. ",8,0,17,3000,2024-04-10T14:18:22.000Z
BancoGalicia,"Ando buscando promooos  Con Galicia cualquier día es bueno para ahorrar, porque tenés promos para pagar menos en lo que necesitás o querés..

Tenés promos para aprovechar. Tenés Galicia 

Más info: 
galicia.ar/personas/busca
…",6,0,10,4000,2024-04-09T18:03:51.000Z
BancoGalicia,"Se dice que durante el eclipse hay que pensar en positivo, ¿eso está chequeado?

Lo que está recontra chequeado, son los beneficios que tenemos para vos en la App Galicia 
galicia.ar/personas/app-g
…",14,3,14,6000,2024-04-08T18:20:45.000Z
BancoGalicia,"Tenés promos para disfrutar.
Tenés Galicia.",0,0,3,2000,2024-04-08T18:20:57.000Z
BancoGalicia,"¿Te escribieron pidiéndote plata urgente? Raaaaaaro  Chequeate estos tips para evitar caer en una estafa.

Conocé más en: 
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia ",9,1,17,6000,2024-04-05T21:00:01.000Z
BancoGalicia,"Amamos los concursos tanto como ustedes  pero por más tentador que se vea el premio, tené en cuenta estos tips para evitar caer en estafas de cuenta sque no somos nosotros.

Tenés tips de seguridad. Tenés Galicia.",4,2,12,5000,2024-03-29T17:00:01.000Z
BancoGalicia,"Hoy venimos con info útil para vos. 

Si alguna vez te preguntaste dónde es más probable caer en una estafa virtual, te compartimos un pequeño listado. 

Tenés tips de seguridad. Tenés Galicia.",6,1,21,4000,2024-03-01T19:47:36.000Z
BancoGalicia,"Si necesitás más info sobre esta y otras estafas, ingresá a 
galicia.ar/personas/preve
… 

¡Conocé cómo podés cuidar tus datos! 

Tenés tips de seguridad. Tenés Galicia. ",4,0,14,4000,2024-02-23T18:51:03.000Z
BancoGalicia,"Hay un nuevo perfume que es tendencia, “EAU DE REPELENT”

Aprovechá el 30% de ahorro en Farmacity, conseguilo y cuídate de los mosquitos  
galicia.ar/personas/busca
…",11,0,11,7000,2024-02-21T17:12:51.000Z
BancoGalicia,#TestDeCiberseguridad ¿Cuántos caracteres debe tener una contraseña segura?,2,2,4,5000,2024-02-16T14:17:39.000Z
BancoGalicia,"La posta es que… Tus contraseñas tengan al menos 8 caracteres incluyendo números, mayúsculas, minúsculas y uno especial. 

Consultá nuestra web para más tips de seguridad
galicia.ar/personas/preve
…",3,0,11,3000,2024-02-16T14:17:58.000Z
BancoGalicia,Si te llega un SMS con un link… ¿Qué hacés?,3,1,13,7000,2024-02-09T18:26:39.000Z
BancoGalicia,"No hagas click 

¡Puede ser un malware! Ante la duda, consultá nuestra web acá para más tips de seguridad:
galicia.ar/personas/preve
…",4,0,5,3000,2024-02-09T18:27:04.000Z
BancoGalicia,"Hagamos que este lunes, suene a viernes  

Tenés promos todos los días, para cortar semana o disfrutar el finde XXL con todo: 
galicia.ar/personas/busca
…",5,0,29,4000,2024-02-05T14:59:54.000Z
BancoGalicia,"Un participante abandonó la casa, pero lo que sigue en carrera son nuestras promos. 
Chateanos con la palabra Promos al 11 4439 8558 y conocé los beneficios exclusivos que tenés en bares y restaurantes por ser Galicia. 
 Las 24 hs, nuestra Gala te responde.",7,0,5,8000,2024-02-05T03:04:50.000Z
BancoGalicia," En la cena de nominados hubo tensión. En tu mesa, solo disfrute. 
Escribinos la palabra Promos al 11 4439 8558 y conocé todos los beneficios en restaurantes y bares que tenemos para vos. 
 ¿Dudas? Nuestra Gala te contesta 24/7.",8,1,0,6000,2024-02-05T01:25:26.000Z
BancoGalicia,"Los nominados ya tuvieron su cena y seguro hubo alguna que otra discusión. Lo que no se discute es que podes cenar más barato 
Escribinos la palabra Promos al 11 4439 8558 y conocé los beneficios en restaurantes que tenemos para vos.
La Gala más famosa del país te contesta.",11,0,1,6000,2024-02-05T01:14:16.000Z
BancoGalicia,"¿Te pasó que nos buscaste en redes sociales y terminaste con cuentas truchas en tu DM? 

Acordate que nuestras cuentas oficiales tienen tilde de verificación Y NUNCA vamos a pedirte tus claves por privado.

Tenés tips de seguridad. Tenés Galicia. ",7,1,1,3000,2024-02-02T16:27:47.000Z
BancoGalicia,"¿Usaste nuestras promos? ¡Los reintegros se acreditan al instante en tu Caja de Ahorro! 

Tenés promos estés donde estés. 
Tenés Galicia",5,0,2,2000,2024-02-01T14:58:28.000Z
BancoGalicia," Buscá el candadito  siempre. Que el sitio tenga el candadito, los datos que ingreses se van a mover de forma privada, cuidándote de los que tienen malas intenciones.",2,0,2,2000,2024-01-19T21:09:03.000Z
BancoGalicia," Acordate que podés escribirnos por Whatsapp y te contestamos las 24hs, todos los días de la semana.

Tenés tips de seguridad. Tenés Galicia.",3,0,1,2000,2024-01-19T21:09:27.000Z
BancoGalicia,"¡Anticipate a la vuelta al cole!   

Libros, útiles escolares e indumentaria con súper promos:  

20% de ahorro y hasta 5 cuotas sin interés con todas las tarjetas Galicia.  

Descubrí más acá  
galicia.ar/personas/busca
…

Tenés promos para tus peques. Tenés Galicia.",2,0,1,2000,2024-01-19T14:39:14.000Z
BancoGalicia,  Abrimos hilo para contarte cómo identificar un malware o link malicioso.,5,0,4,3000,2024-01-12T17:00:02.000Z
BancoGalicia,"¿El mail tiene errores ortográficos?, ¿tiene un diseño distinto al que suele usar esa empresa?

De nuevo:    

¡Borralo y chau! Acordate siempre de tener un antivirus actualizado en tus dispositivos.",3,0,1,2000,2024-01-12T17:01:37.000Z
BancoGalicia,"¡Listo! Ahora ya sabés cómo identificar un malware.
Si sospechás de alguna estafa, podés escribirnos por WhatsApp todos los días, las 24 horas al 11-4439-8558.
Siempre atenti que tenga el .

Tenés tips de seguridad. Tenés Galicia.",6,0,1,2000,2024-01-12T17:01:56.000Z
BancoGalicia,"¿Cómo proteger mejor tu cuenta de WhatsApp y evitar estafas? ¡Activá la verificación en dos pasos! 

Tu cuenta estará doblemente protegida  Activalo en WhatsApp entrando a Configuración/Ajustes > Cuenta > Verificación en dos pasos > Activar.",5,2,8,4000,2024-01-05T21:09:34.000Z
BancoGalicia,"Para más tips sobre ciberseguridad: 
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia.",3,1,3,3000,2024-01-05T21:09:49.000Z
BancoGalicia,"Con estos 3 hábitos, prevenís que: 

Clonen tu tarjeta y hagan compras a tu nombre   

 Saquen plata con tu tarjeta de débito  

Y además vas a estar mucho más tranqui a la hora de hacer cualquier compra.",10,6,10,5000,2023-12-29T14:23:32.000Z
BancoGalicia,"Si tenés alguna sospecha de una posible estafa, comunicate con nosotros en nuestros canales oficiales de atención.  

Tenés tips de seguridad.  

Tenés Galicia.",3,0,14,3000,2023-12-29T14:24:31.000Z
BancoGalicia," ¿Alguien dijo preventa?
☆⁽ ˙˙̮ ⁾ Exclusive.mp3 ₍ ..̮ ₎ ☆",11,2,7,10000,2023-12-28T20:05:27.000Z
BancoGalicia,"¿Sos monotributista? Tenés la posibilidad de ganarte tu caja navideña. 

Conocé cómo participar acá: 
instagram.com/p/C0cFAlwRjFX 

Tenés caja navideña. Tenés Galicia.",68,36,75,66000,2023-12-04T17:06:54.000Z
BancoGalicia,"#NavidadGalicia
¡Agendate el 20 y 21 de diciembre! Tenés ahorros y cuotas sin interés en shoppings y marcas seleccionadas.

Más información  
galicia.ar/personas/busca
…",7,1,11,5000,2023-12-11T14:44:52.000Z
BancoGalicia,"Abrimos hilo para contarte como podés hacer un
buen uso de tus tarjetas Galicia ",10,2,20,14000,2023-12-07T21:05:25.000Z
BancoGalicia,"Cuando pagues la comida en un restaurante, pedí que te traigan el posnet y te cobren en frente tuyo 

No envíes tu código de seguridad y los datos de la tarjeta a nadieee. Si hacés compras online, siempre fíjate que sea una página oficial.",3,0,1,3000,2023-12-07T21:15:04.000Z
BancoGalicia,"Por último, podés ver acá cómo pausarla: 
instagram.com/p/CqJQP9DPCpA/
…

Si sospechás de una estafa, podés escribirnos las 24 horas, todos los días de la semana 

Tenés tips de seguridad. Tenés Galicia. ",3,0,1,3000,2023-12-07T21:17:37.000Z
BancoGalicia,LA UNO ,22,1,25,19000,2023-12-05T15:06:18.000Z
BancoGalicia,"¿Entraste a un sitio web dudoso y no sabés si es seguro seguir navegando? 

Revisá que la URL empiece con “https://” y que aparezca un candadito a la izquierda, que significa que la conexión a ese sitio es segura ",6,1,5,5000,2023-12-01T14:41:48.000Z
BancoGalicia,"Anticipate a cualquier tipo de estafa 

Entrá a nuestro sitio web y encontrá recomendaciones para evitar los diferentes tipos de estafas que existen en el mundo digital 

¡Entrá ahora!  
galicia.ar/personas/preve
…

Tenés tips de seguridad. Tenés Galicia. ",5,1,9,4000,2023-11-17T17:03:44.000Z
BancoGalicia,"Si te piden tu clave Galicia o el Token para finalizar la compra, ¡mejor cerrá ese sitio!  

Es que sí... no deberían pedirte NADA 

Cuando estés comprando en sitios online y tengas dudas, mejor seguí estos tips ",3,0,12,5000,2023-11-10T16:03:36.000Z
BancoGalicia,"Si tenés alguna duda, podés escribirnos:  

 Tenemos atención todos los días, las 24 horas por WhatsApp.",3,0,6,2000,2023-11-10T16:05:07.000Z
BancoGalicia,"Tus datos, claves y token son confidenciales. No las compartas nunca, ¡con nadie!   

Tenés tips de seguridad. Tenés Galicia. ",4,1,3,2000,2023-11-10T16:05:59.000Z
BancoGalicia," Chequeá que estés en un sitio confiable.  

¿Tiene candadito al lado de la URL? ¿Es una empresa conocida? No viene mal buscar dos segundos de dónde salió ",0,0,1,311,2023-11-10T16:04:21.000Z
BancoGalicia,"Mañana es feriado por el Día del Bancario.

Te dejamos las respuestas a las preguntas más frecuentes para que puedas realizar tus operaciones.",3,0,16,5000,2023-11-05T21:00:00.000Z
BancoGalicia,"Vos tranqui en la tuya cuando, de la nada, te llega un mensaje directo supuestamente ""nuestro"" diciendo que te bloquearon la cuenta ",12,0,5,7000,2023-11-03T17:59:02.000Z
BancoGalicia,"Sí, eso es una estafa 

Lo mejor que podés hacer es no contestar, bloquear el usuario y escribirnos por WhatsApp: 
bit.ly/3s27YzU",1,1,2,2000,2023-11-03T17:59:03.000Z
BancoGalicia,"Te contestamos las 24 horas, todos los días de la semana.

Tenés tips de seguridad. Tenés Galicia.",1,0,2,2000,2023-11-03T17:59:04.000Z
BancoGalicia,"¿Necesitás retirar efectivo? Si lo hacés desde nuestras sucursales, no necesitás la tarjeta de débito y podés sacar hasta $200.000 por día solo con el TOKEN.

Conocé cómo hacerlo solo teniendo a mano el celu con la App Galicia descargada ",1,0,10,5000,2023-11-01T18:52:14.000Z
BancoGalicia," En tu celu, entrá a la App Galicia y tocá Ver Token Galicia
 En el Autoservicio, poné la clave seis dígitos que te aparece en tu celu.
 Colocá el monto de dinero que querés retirar y...

¡Listo!",0,0,1,2000,2023-11-01T18:52:15.000Z
BancoGalicia,"Tenés cómo retirar efectivo al toque y sin tarjeta.
Tenés Galicia. ",0,0,3,2000,2023-11-01T18:52:16.000Z
BancoGalicia,"Si alguna vez te pasó esto, tené en cuenta lo siguiente ",12,0,7,6000,2023-10-27T20:08:02.000Z
BancoGalicia," El domingo es un día especial, ¿no?

Si querés hacerle un lindo regalo, mañana andate de shopping que tenés hasta un 20% de ahorro y hasta 6 cuotas sin interés con todas tus Tarjetas Galicia ¡Sin tope de reintegro!

Conocé más  
bit.ly/3ZNpjZA
#DíaDeLaMadre",5,1,26,6000,2023-10-11T14:11:18.000Z
BancoGalicia,"Tenés alguien que contesta tus dudas todos los días, las 24 horas.

Tenés la mejor atención.
Tenés Galicia.",5,3,0,6000,2023-09-19T17:40:50.000Z
BancoGalicia,"¿Leíste el comunicado y necesitás más información?

Ingresá a 
galicia.ar/personas/accio
…",5,1,0,8000,2023-09-11T20:08:07.000Z
BancoGalicia,"ES GRATIS, INGRESÁ A NAVE Y COMENZÁ A DECIDIR CON DATOS 

Tenés una nueva manera de impulsar tu negocio. Tenés Nave. Tenés Galicia.

¡Empezá hoy!  
galicia.ar/empresas/comer
…",0,1,8,4000,2023-06-09T15:24:35.000Z
BancoGalicia,"Tenés reintegros más rápidos 

 Ahora los reintegros de las promos que usás, se acreditan al toque ¡y en tu Caja de Ahorro!

 Tenés más para hacer con tu App. Tenés Galicia",8,1,11,6000,2023-06-07T18:43:37.000Z
BancoGalicia,Conocé más en ,0,0,0,3000,2023-06-07T18:43:39.000Z
BancoGalicia,"¿Estás buscando la manera de pagar de forma más rápida y segura? Acá te traemos la solución. 

Con Google Pay ahora vas a poder pagar en un toque todas tus compras desde el celu o smartwatch. En este hilo te contamos más ",31,6,14,93000,2023-06-06T19:51:08.000Z
BancoGalicia,"Google Pay es el método de pago de Google. Sumá tus tarjetas Galicia Visa y Mastercard desde la App Galicia.

No necesitás tu DNI ni claves de seguridad. ¿Lo mejor? Tiene aceptación internacional.",2,0,1,4000,2023-06-06T19:51:08.000Z
BancoGalicia,"¿Querés saber más? Ingresá a 
bit.ly/43osbNF y conocé todos los beneficios que tenemos
para vos.

Tenés Google Pay. Tenés Galicia.",2,0,3,4000,2023-06-06T19:51:09.000Z
BancoGalicia,"Tenés Inteligencia Artificial. Tenés Inteligencia Real. 
Tenés Galicia.",148,12,13,352000,2023-06-05T19:26:09.000Z
BancoGalicia,"Ya yaaa llega el finde largo para descansar.   Acordate que si nos necesitás, podés chatearnos por WhatsApp al 11-4439-8558.

Tenés atención las 24 hs. Tenés Galicia. ",11,4,36,8000,2023-05-24T19:54:06.000Z
BancoGalicia,"Ahora son las promos las que te encuentran a vos  

Tenés más para hacer con tu App. Tenés promos cerca. Tenés Galicia ",4,1,5,10000,2023-05-23T15:27:31.000Z
BancoGalicia,Conocé más en ,0,0,0,4000,2023-05-23T15:27:32.000Z
BancoGalicia,"¿Te gustaría hacer rendir tu plata todos los días?  Abrimos  para
desmentir 3 mitos sobre inversiones ",14,1,15,16000,2023-05-11T20:15:23.000Z
BancoGalicia," ""Tengo que dejar la plata invertida mucho tiempo"" 

 En Fima tu plata rinde desde el primer día y podés sacarla cuando quieras.",1,0,4,5000,2023-05-11T20:15:25.000Z
BancoGalicia,¿Estás por cobrar tu sueldo? ¿Ya lo cobraste? Te traemos una gran noticia para este fin de mes. ,3,0,19,13000,2023-03-31T16:54:10.000Z
BancoGalicia,"Ahora podés extraer hasta $200.000 pesos desde nuestros Autoservicios. ¡Todos los días, las 24 hs! 

Sí, entendiste bien. NO tenés que pasar por caja. Conocé más ",8,1,7,6000,2023-03-31T16:54:11.000Z
BancoGalicia,"Tenés un gatito que te cuenta que la App Galicia escanea todos los QR. Tenés Galicia.
Descargá la app 
galicia.ar/personas/app-g
…",5,0,2,7000,2023-03-29T20:31:49.000Z
BancoGalicia,La excusa de “no invierto porque no sé mi perfil de inversión” ¡NO VA MAS! Después de leer este hilo solo te queda animarte a hacerlo. ,7,1,21,12000,2023-03-17T17:16:59.000Z
BancoGalicia,"PASO 1 - Respondete estas preguntas: 
¿Cuánta plata puedo invertir hoy? 
¿Cuál es el objetivo final de mi plata?
¿En cuánto tiempo quiero alcanzar ese objetivo?
¿Puedo asumir alguna pérdida momentánea?",1,0,5,5000,2023-03-17T17:17:23.000Z
BancoGalicia,"PASO 2: Hacé el test 
fondosfima.com.ar/personas/herra
… ¡Y LISTO! Ahí vas a conocer cuáles son los fondos ideales para vos.",1,0,4,5000,2023-03-17T17:17:40.000Z
BancoGalicia,Vos cuando tu ami te dice que invertir es muy difícil y para personas que tienen mucha plata,5,2,3,6000,2023-03-08T18:52:14.000Z
