profile,text,reactions,comments,shares,created_at,followers
Cuéntame,"🌅 La manera en que empiezas tu día puede marcar cómo lo vives entero.

En un mundo donde la prisa se ha normalizado, encontrar calma en las primeras horas de la mañana es casi un acto de rebeldía… pero también de autocuidado.

La ciencia respalda lo que intuimos:
✨ Estudios muestran que las personas que inician su día con prácticas de calma y consciencia reducen sus niveles de cortisol (la hormona del estrés) hasta en un 20% (APA).
✨ Dedicar solo 10 minutos a meditar, escribir o simplemente respirar, puede mejorar la concentración y el estado de ánimo durante toda la jornada (Harvard Health).

Empezar en calma no significa no tener pendientes o retos, significa recordarnos que somos más grandes que las prisas.
Un café en silencio, una respiración profunda, un momento sin pantallas… son pequeñas pausas que se convierten en grandes victorias.

💜 Porque antes de atender lo urgente, está lo importante: tu bienestar.

👉 ¿Cuál es tu ritual para iniciar el día en calma?",14,0,2,09/10/2025,8323
Cuéntame,"🦸‍♂️ No todos los héroes usan capa.
Algunos te escuchan sin juzgarte.
Otros te invitan a un café cuando más lo necesitas.
Hay quienes te mandan un mensaje solo para preguntar: “¿cómo vas hoy?”
Y también están los que te sostienen en silencio, cuando ya no te quedan palabras.

¡Cuidar de otros también es un acto heroico!
No hace falta volar o tener superpoderes para hacer del mundo un lugar más amable: basta con estar presente. 🌎💛

La empatía también salva y una conversación puede cambiar un día —y a veces, hasta una vida.

💬 Hoy queremos celebrar a esos héroes cotidianos que hacen más livianos nuestros días.
👥 Etiqueta a esa persona que siempre está ahí para ti.
Y si tú eres ese héroe para alguien más, recuerda: incluso los héroes también necesitan cuidar de sí mismos. 🧠✨",21,3,3,25/10/2025,8323
Cuéntame,"Cuidar de nuestra salud mental no siempre significa hacer grandes cambios. Muchas veces está en lo pequeño. 🌿 

Esa pausa para respirar antes de empezar el día, un café compartido con alguien querido o el simple hecho de regalarte un momento de silencio. Lo poderoso de estos gestos es que nos recuerdan algo esencial: no estamos hechos para vivir corriendo todo el tiempo.

Cuando elegimos bajar el ritmo, aunque sea unos minutos, le damos espacio a la calma, y con ella llegan la claridad y la fuerza para seguir adelante.

Al final, los grandes cambios se construyen con esos microcuidados diarios que parecen simples, pero sostienen lo más valioso: nuestro bienestar. 💡

A ti, ¿qué pequeña acción te ha ayudado a sentirte mejor en medio de la rutina?",3,0,1,18/10/2025,8323
Cuéntame,"🍦✨ En SAP Fest 2025 llevamos la salud mental a un terreno inesperado: ¡los helados!

En nuestro stand invitamos a los asistentes a descubrir qué sabor de helado eran según cómo se sentían en el trabajo. Un quiz de 3 preguntas que abrió conversaciones ligeras… pero con un trasfondo poderoso.

Porque así como un helado se derrite si lo dejamos olvidado, lo mismo pasa con la salud mental cuando la descuidamos. 🧠💧

La diferencia está en poner atención, reconocer lo que sentimos y darnos el espacio para cuidarnos antes de “derretirnos”.

Gracias a SAP por crear un espacio donde innovación, HR y bienestar se encuentran. Y gracias a todos los que se acercaron a conversar con nosotros: cada interacción nos recuerda que hablar de salud mental puede ser tan cercano y natural como disfrutar un helado.

👉 ¿Y tú? Si fueras un helado según cómo te sientes en el trabajo hoy, ¿cuál serías?",19,0,1,09/10/2025,8323
Cuéntame,"🛑 Hablar de salud mental en el trabajo puede salvar vidas.

En el marco del mes de la prevención del suicidio, es importante recordar que nuestros compañeros también pueden ser parte de la red de apoyo. No necesitamos ser expertos en psicología para acompañar; a veces lo que hace la diferencia es escuchar sin juzgar y estar presentes.

De acuerdo con la OMS, cada año más de 700.000 personas mueren por suicidio en el mundo, y muchos de esos casos podrían prevenirse si se identifican señales a tiempo y se ofrece apoyo temprano.

¿Qué puedes hacer como compañero de trabajo? 👇
1️⃣ Escucha activa: presta atención sin minimizar lo que la persona siente.
2️⃣ Detecta señales: frases de despedida, cambios de ánimo extremos, regalar pertenencias importantes.
3️⃣ Evita juzgar: un “échale ganas” no ayuda, mejor valida lo que está viviendo.
4️⃣ Acompaña en la acción: sugiere acudir a un profesional o dirígete a las áreas de apoyo en la empresa.
5️⃣ No lo dejes solo: incluso un mensaje o llamada puede marcar la diferencia.

Crear espacios de trabajo seguros significa que nadie debería enfrentar sus pensamientos más difíciles en soledad.

👉 ¿Como equipos, cómo podemos construir una cultura laboral donde sea seguro pedir ayuda?",17,0,4,09/10/2025,8323
Cuéntame,"🌍 Día Mundial de la Salud Mental 2025 🌍
Este año el llamado es más urgente que nunca: “𝘈𝘤𝘤𝘦𝘴𝘰 𝘢 𝘭𝘰𝘴 𝘴𝘦𝘳𝘷𝘪𝘤𝘪𝘰𝘴 𝘥𝘦 𝘴𝘢𝘭𝘶𝘥 𝘮𝘦𝘯𝘵𝘢𝘭 𝘦𝘯 𝘤𝘢𝘵𝘢́𝘴𝘵𝘳𝘰𝘧𝘦𝘴 𝘺 𝘦𝘮𝘦𝘳𝘨𝘦𝘯𝘤𝘪𝘢𝘴”.

Cada día, millones de personas enfrentan guerras, desastres naturales, crisis migratorias o emergencias sanitarias. Y aunque casi todos experimentan algún grado de angustia, 1 de cada 5 desarrollará un trastorno mental como depresión, ansiedad o estrés postraumático (OMS, 2025).

El problema es que, en medio de estas crisis, los servicios de salud mental suelen ser los primeros en interrumpirse. El acceso se limita, el estigma crece y quienes más necesitan apoyo —niños, migrantes, mujeres, adultos mayores— quedan en mayor vulnerabilidad.

Pero también hay esperanza: sabemos que la resiliencia humana se multiplica cuando hay redes de apoyo, atención temprana y acompañamiento profesional. Prepararnos para estas situaciones, invertir en sistemas comunitarios y formar líderes y equipos con herramientas psicosociales puede marcar la diferencia entre sobrevivir o reconstruir con dignidad.

👉 La salud mental no es un lujo, es un derecho.
Hoy, en Cuéntame, nos sumamos a este llamado global: garantizar que el bienestar emocional esté en el centro de las respuestas humanitarias y de los espacios de trabajo.

💬 ¿Qué acción concreta crees que deberíamos priorizar como sociedad para que el acceso a la salud mental sea una realidad para todos?",27,0,4,11/10/2025,8323
Cuéntame,"Un pensamiento ansioso puede sentirse tan real que nos atrapa en un ciclo de miedo y anticipación.
👉 “¿Y si pasa lo peor?”
👉 “Seguro me voy a equivocar.”
👉 “No voy a poder con esto.”

La verdad es que la ansiedad nos hace crear escenarios catastróficos, aunque muchas veces no sucedan.

Lo importante es recordar que un pensamiento no siempre es un hecho. Y que hay pasos concretos que podemos practicar para desafiar y vencer esa voz ansiosa recuperando la calma.

Te compartimos algunas ideas sencillas que puedes aplicar la próxima vez que aparezca un pensamiento ansioso.

¿Qué técnica te ayuda a ti a silenciar la ansiedad?",19,0,12,09/10/2025,8323
Cuéntame,"𝗟𝗶𝗱𝗲𝗿𝗮𝗿 𝘁𝗮𝗺𝗯𝗶𝗲́𝗻 𝗰𝗮𝗻𝘀𝗮.
Aunque no siempre se habla de esto, ser líder puede ser profundamente desgastante:
👉 Tomar decisiones difíciles.
👉 Cargar con la responsabilidad del equipo.
👉 Sostener la motivación incluso cuando tú mismo estás agotado.

El liderazgo exige energía emocional, y esa energía también se drena.
La buena noticia: 𝘀𝗲 𝗽𝘂𝗲𝗱𝗲 𝗿𝗲𝗰𝘂𝗽𝗲𝗿𝗮𝗿.

¿Cómo recargar como líder?
🔋 𝗗𝗲𝘀𝗰𝗮𝗻𝘀𝗮𝗿 𝘀𝗶𝗻 𝗰𝘂𝗹𝗽𝗮. La desconexión es parte de tu trabajo.
🔋 𝗗𝗲𝗹𝗲𝗴𝗮𝗿 𝗰𝗼𝗻 𝗰𝗼𝗻𝗳𝗶𝗮𝗻𝘇𝗮. Soltar el control no es perder liderazgo, es fortalecerlo.
🔋 𝗖𝗼𝗻𝘀𝘁𝗿𝘂𝗶𝗿 𝗿𝗲𝗱𝗲𝘀 𝗱𝗲 𝗮𝗽𝗼𝘆𝗼. Mentores, colegas o incluso un “work bestie” que entienda tu rol.
🔋 𝗘𝘀𝗽𝗮𝗰𝗶𝗼𝘀 𝗱𝗲 𝗮𝘂𝘁𝗼𝗰𝘂𝗶𝗱𝗮𝗱𝗼. Terapia, meditación, ejercicio o actividades que te devuelvan perspectiva.

Un líder que se cuida, lidera mejor.
Porque la resiliencia del equipo empieza por la resiliencia de quien lo guía.

💬 ¿Qué haces tú para recargar energía como líder?",12,0,0,09/09/2025,8323
Cuéntame,"Un líder que ignora la salud mental de su equipo está perdiendo talento, dinero y tiempo.

En un mundo laboral cada vez más competitivo, los líderes que entienden el valor de la salud mental tienen una gran ventaja.

No se trata solo de prevenir crisis, sino de crear entornos donde las personas puedan dar lo mejor de sí sin poner en riesgo su bienestar. Esto implica:
✅ 𝗣𝗿𝗼𝗰𝗲𝘀𝗼𝘀 𝗰𝗹𝗮𝗿𝗼𝘀 𝘆 𝗲𝘅𝗽𝗲𝗰𝘁𝗮𝘁𝗶𝘃𝗮𝘀 𝗿𝗲𝗮𝗹𝗶𝘀𝘁𝗮𝘀, para que el trabajo no se convierta en una fuente constante de estrés.
✅ 𝗘𝘀𝗽𝗮𝗰𝗶𝗼𝘀 𝗱𝗲 𝗰𝗼𝗻𝘃𝗲𝗿𝘀𝗮𝗰𝗶𝗼́𝗻 𝗮𝗯𝗶𝗲𝗿𝘁𝗮 donde los colaboradores puedan expresar sus necesidades sin temor a represalias.
✅ 𝗛𝗲𝗿𝗿𝗮𝗺𝗶𝗲𝗻𝘁𝗮𝘀 𝘆 𝗮𝗰𝗼𝗺𝗽𝗮𝗻̃𝗮𝗺𝗶𝗲𝗻𝘁𝗼 𝗽𝗿𝗼𝗳𝗲𝘀𝗶𝗼𝗻𝗮𝗹 que permitan gestionar el desgaste antes de que se convierta en burnout.

Cuando un líder facilita estas condiciones, no solo cuida a su equipo, también:
📈 Reduce la rotación y el ausentismo.
💡 Potencia la innovación y el compromiso.
🤝 Construye una cultura donde la gente quiere quedarse.

La salud mental no es un gasto blando, es un activo estratégico que determina la sostenibilidad y el éxito de cualquier empresa.
Y tú, ¿estás liderando con esta perspectiva?",23,1,1,09/09/2025,8323
Cuéntame,"𝗨𝗻 𝗹𝗶́𝗱𝗲𝗿 𝗻𝗼 𝘁𝗶𝗲𝗻𝗲 𝗾𝘂𝗲 𝘀𝗲𝗿 𝘁𝗲𝗿𝗮𝗽𝗲𝘂𝘁𝗮. 𝗣𝗲𝗿𝗼 𝘀𝗶́ 𝗱𝗲𝗳𝗶𝗻𝗲 𝗲𝗹 𝗰𝗹𝗶𝗺𝗮 𝗲𝗺𝗼𝗰𝗶𝗼𝗻𝗮𝗹 𝗱𝗲 𝘀𝘂 𝗲𝗾𝘂𝗶𝗽𝗼.

📊 Casi la mitad de los colaboradores acuden a su manager cuando están atravesando por un momento difícil.

Eso significa que, sin importar cuánto invierta una empresa en bienestar, 𝘀𝗶 𝗹𝗼𝘀 𝗹𝗶́𝗱𝗲𝗿𝗲𝘀 𝗻𝗼 𝗲𝘀𝘁𝗮́𝗻 𝗽𝗿𝗲𝗽𝗮𝗿𝗮𝗱𝗼𝘀 𝗽𝗮𝗿𝗮 𝗲𝘀𝗰𝘂𝗰𝗵𝗮𝗿, 𝘃𝗮𝗹𝗶𝗱𝗮𝗿 𝘆 𝘀𝗼𝘀𝘁𝗲𝗻𝗲𝗿, el impacto será limitado.

No se trata de tener las respuestas. Sino de generar espacios donde las personas se sientan seguras de hablar. Se trata de liderar con humanidad, con constancia y no como un gesto puntual.

🔹 Managers que preguntan “¿cómo estás?” de forma genuina, ayudan a que sus equipos se recuperen más rápido del estrés.
🔹 Líderes que comparten sus propios límites o hábitos de autocuidado, modelan la seguridad psicológica para sus equipos.
🔹 Cuidarte tú, como líder, es el primer paso para que tu equipo también lo haga.

Las pequeñas acciones crean grandes cambios culturales.

💡 No necesitas ser experto en salud mental. Solo necesitas liderar con empatía.",26,0,3,09/09/2025,8323
Cuéntame,"¡El mes de la salud mental está cada vez más cerca! 🧠

Queremos adelantarnos a  octubre con una conversación más que necesaria, abriendo un espacio para reflexionar, aprender y compartir. Por eso, nuestra CEO,, se une al próximo Coffee Break para hablar de cómo cuidar la salud mental en el día a día, tanto en lo personal como en lo organizacional.

☕️ Acompáñanos HOY a las 11:00 a.m.
Será una charla cercana, honesta y llena de insights para comenzar el mes con el pie derecho.

¡Nos encantaría que te sumes y seas parte de esta conversación que nos toca a todos!",12,0,3,09/10/2025,8323
Cuéntame,"⚠️ El trabajo puede ser un factor de riesgo… o un factor de protección.

Pasamos, en promedio, 1/3 de nuestra vida en el trabajo. Eso significa que el entorno laboral influye directamente en cómo nos sentimos, en lo que pensamos y en el cómo enfrentamos los retos del día a día.

📊 Según la OMS, los entornos laborales poco saludables pueden aumentar el riesgo de problemas de salud mental, incluido el suicidio.
📊 Estudios de Harvard señalan que las empresas que invierten en bienestar emocional observan mejoras significativas en el compromiso y rendimiento laboral.
📊 Las organizaciones que priorizan el bienestar tienen hasta 23% menos rotación y equipos más comprometidos (Univ. de La Sabana).

Por eso, en el marco del Mes de la Prevención del Suicidio, queremos recordar:
🌱 Un espacio de trabajo seguro y empático no es un lujo.
🌱 Puede ser la diferencia entre el desgaste y la resiliencia.
🌱 Puede salvar vidas.

La pregunta es: ¿qué tan seguro se siente tu equipo para hablar de lo que le pasa?",10,0,1,09/09/2025,8323
