Id,Username,Text,Created At,Retweets,Likes,Quote_count,Reply_count,View_count
1833907394205896960,Naranja X,"Lo que les damos: 30% OFF en locales Mc Donalds, pagando con QR y dinero en cuenta sin tope de reintegro, los sábados y domingos.

Lo que se compran: https://t.co/STIbJIV0tW",Wed Sep 11 16:36:09 +0000 2024,1,38,0,14,39161
1833579954560503845,Naranja X,Y se llevó las entradas ¡Felicitaciones @S_Micaa! 🫶,Tue Sep 10 18:55:02 +0000 2024,0,3,1,11,3086
1833541815640928258,Naranja X,"- O̶A̶S̶I̶S̶
- L̶o̶s̶ ̶P̶i̶o̶j̶o̶s̶
- Smartes",Tue Sep 10 16:23:29 +0000 2024,4,28,0,22,30738
1833256772683108536,Naranja X,¿En los primeros 6 meses de relación sos de...?,Mon Sep 09 21:30:49 +0000 2024,0,3,1,19,4240
1833197585479204932,Naranja X,"Hoy 9/9 se abre un portal (léase se paga el resumen) y se abre nuestro corazón a nuevos caminos (léase encontrar ofertas), que nos traerán abundancia y crecimiento (léase bienestar y disfrute)",Mon Sep 09 17:35:38 +0000 2024,1,24,0,59,8088
1832785462177800308,Naranja X,"¿SABÍAS? 🤔🤔🤔
Pagando con QR y dinero en cuenta desde la app Naranja X, no solo tenés 30% OFF sin tope de reintegro durante todo el fin de semana, sino también te atiende la Reina Isabel ll así: https://t.co/XEDUguvPRh",Sun Sep 08 14:18:00 +0000 2024,27,814,50,68,1039057
1840532089147707682,Naranja X,"Así se cierra la fecha de Palo x Palo: 8 palos, para nada mal. ¡Nos vemos en la siguiente fecha! 🫶",Sun Sep 29 23:20:20 +0000 2024,2,19,2,1,15402
1840526877498495342,Naranja X,Todos los hinchas de River en este momento https://t.co/LWUaxMEdEQ,Sun Sep 29 22:59:37 +0000 2024,0,26,0,0,2725
1840525973927674276,Naranja X,Un palooo que te puede hacer millonariooo. A los 29 del segundo tiempo estalló el palo. Anotaté ya en https://t.co/RMVL1lLtLH https://t.co/Pl5eST4tAD,Sun Sep 29 22:56:02 +0000 2024,2,23,0,1,3007
1840523114964263136,Naranja X,Todos los hinchas de los otros equipos esperando el palo en River Talleres https://t.co/xrUe7pp92O,Sun Sep 29 22:44:40 +0000 2024,2,16,0,4,3170
1840514404447613378,Naranja X,Yo de acá no me muevo ni a palos. https://t.co/s6xrhW0yV7,Sun Sep 29 22:10:03 +0000 2024,21,1376,9,6,2660400
1840510575320682892,Naranja X,"Girotti ya cumplió la ley del ex; ahora, ¿cuándo cumple la ley del palo?",Sun Sep 29 21:54:50 +0000 2024,0,10,0,1,2686
1840506601884856363,Naranja X,"ATENTOS AL DATO: River es el equipo que más le pegó al palo en la liga, con 10 https://t.co/6sIWmUWAxA",Sun Sep 29 21:39:03 +0000 2024,0,14,0,0,2426
1840499782734774667,Naranja X,¿Firmas que tu equipo pierda 3-0 pero que haya 3 palos? https://t.co/Vshm8bZHbP,Sun Sep 29 21:11:57 +0000 2024,0,12,0,5,2486
1840494094180552998,Naranja X,Un palo te puede hacer millonario. Ya estamos en el Mâs Monumental para vivir este partidazo. Recuerda que por cada palo puedes ganar $1.000.000 en https://t.co/DRvmTiaas2 https://t.co/ZZsSlLr1sc,Sun Sep 29 20:49:21 +0000 2024,0,6,0,6,4539
1840471151027322980,Naranja X,Nosotros esperando el PALOXPALO de Central Córdoba-Barracas. https://t.co/jjeuPzHjQn,Sun Sep 29 19:18:11 +0000 2024,1,16,0,1,2396
1840465464763277400,Naranja X,"Al parecer en Central Córdoba - Barracas, el piso es palo. https://t.co/r2K5KfAiJD",Sun Sep 29 18:55:35 +0000 2024,0,19,0,1,3826
1840456503255515141,Naranja X,¡Si pega en el palo te podés ganar $1.000.000! Entrá en https://t.co/ux1oV10m1S y participá. https://t.co/XSKSgFM2uh,Sun Sep 29 18:19:59 +0000 2024,0,11,0,0,1829
1840450557582221733,Naranja X,"Parate para tomar agua, a ver si se refrescan y le pegan al palo.",Sun Sep 29 17:56:21 +0000 2024,0,12,0,0,2490
1840448282511954401,Naranja X,"- Ay, ¿cómo te vas a poner así por un partido?

Yo esperando un palo en Central Córdoba - Barracas: https://t.co/GXNjnssdmL",Sun Sep 29 17:47:19 +0000 2024,0,10,0,0,2112
1840436525277778243,Naranja X,"Se suspende la siesta santiagueña para ver este partidazo. Si pega en el palo, podés ganarte un palo en https://t.co/RMVL1lLtLH https://t.co/AFbUHCEOkk",Sun Sep 29 17:00:35 +0000 2024,0,5,0,1,1660
1840194263226765404,Naranja X,"Ayer tres palos, hoy cuatro palos. Este fin de semana se van siete palos. Dale, que mañana vamos por más. ¡Qué promo metimos, eh! ¿Quién te iba a decir que ibas a gritar un palo?",Sun Sep 29 00:57:56 +0000 2024,0,25,0,3,2979
1840186569929474412,Naranja X,VOS Y TU AMIGO DESPUES DE GANAR UN PALO CADA UNO. PARTICIPÁ EN https://t.co/RMVL1lLtLH https://t.co/KBn9HkkEAi,Sun Sep 29 00:27:21 +0000 2024,0,14,0,2,1921
1840186321085567396,Naranja X,2 PALOS EN UNA MISMA JUGADA ABRIMOS 2 FORMULARIOS. QUE LOCURA DE PARTIDO. Entrá en https://t.co/RMVL1lLtLH https://t.co/XnkeZfHawu,Sun Sep 29 00:26:22 +0000 2024,0,13,0,3,3176
1840182039565271156,Naranja X,SEEEE PALO DEL PIRATA EN EL MINUTO 1 DEL SEGUNDO TIEMPO. ENTRÁ A PARTICIPAR EN https://t.co/u3OAfnWAHU https://t.co/NMm7FlT4Hi,Sun Sep 29 00:09:21 +0000 2024,0,12,0,6,3576
1840174813064605927,Naranja X,"Sábado a la noche, el fernet 70/30 y el palo al 100%. Prendete a la tele, que si hay un palo te podés ganar un palo en https://t.co/ux1oV0ZOck.",Sat Sep 28 23:40:38 +0000 2024,0,9,0,2,1960
1851346000134209993,Naranja X,¿Con cuál de estas oportunidades para hacer plata estás más comprometido? 🤔,Tue Oct 29 19:30:57 +0000 2024,2,41,0,2,182702
1851290304730497109,Naranja X,"Si tu novio no lo paga, reina, pa' mi estás soltera.",Tue Oct 29 15:49:38 +0000 2024,0,14,0,2,2632
1851006024540717460,Naranja X,"¡Ojo! 4 palos, 4 millones, 4 ganadores. ¿Vas a dormir la fecha que viene o vas a empezar a participar? ¡Qué cosa! 😱💸 #PaloXPalo https://t.co/Ug0EWsUem3",Mon Oct 28 21:00:00 +0000 2024,3,146,1,1,3794903
1851003466576982510,Naranja X,¿Lo necesito o solo tengo promoción con Naranja X? https://t.co/nIVdzcBqpf,Mon Oct 28 20:49:51 +0000 2024,0,128,0,3,44662
1850973604642525546,Naranja X,¿Qué frasco te identifica más? 🫙💵,Mon Oct 28 18:51:11 +0000 2024,0,4,0,2,1818
1850939146153685323,Naranja X,Yo después de comprar mi cama en 18 cuotas cero interés. https://t.co/GbJvWV8TOf https://t.co/Sg3nsqfJNM,Mon Oct 28 16:34:15 +0000 2024,0,12,0,2,1893
1850690348927820041,Naranja X,"Terminó la jornada de #PALOxPALO con 4 palos en total, pero todavía tenés 15 minutos para anotarte en el palo de Boca. Nos volvemos a ver en la fecha 20 🧡",Mon Oct 28 00:05:38 +0000 2024,0,9,0,2,2598
1850687857607741848,Naranja X,PALO DE BOCAAAAAAA. Entrá a  https://t.co/ux1oV0ZOck y llená el formulario. https://t.co/BojP7IyoyJ,Sun Oct 27 23:55:44 +0000 2024,0,12,0,2,3457
1850684927290806614,Naranja X,"Boca ya lo empató, podrían pegarle al palo ahora, no? https://t.co/MzfLh4R8V3",Sun Oct 27 23:44:05 +0000 2024,0,12,0,1,2491
1850681313574916572,Naranja X,"¿Hay algo más tristón que un domingo a la tarde? Sí, un domingo a la tarde sin palos. Vamos que todavía quedan 25 minutos. https://t.co/8WQ14yPMNO",Sun Oct 27 23:29:43 +0000 2024,0,7,0,0,1611
1850671503731261829,Naranja X,"Sorpresa en La Bombonera, Riestra le gana a Boca. ¿Tendremos alguna que otra sorpresa que te dé un premio de $1.000.000? 🤞🏾",Sun Oct 27 22:50:44 +0000 2024,0,4,0,1,2097
1850664627925033013,Naranja X,¡Movete Boca moveeeeete! https://t.co/k9moIjbAZg,Sun Oct 27 22:23:25 +0000 2024,0,6,0,0,1763
1850661154143490459,Naranja X,Cerramos otro partido sin palos. Floja jornada de domingo por el momento... Espero que Boca y Riestra traigan palos para cerrar el fin de semana. https://t.co/j1YUSlwpdI,Sun Oct 27 22:09:37 +0000 2024,0,5,0,0,1453
1850652174252147074,Naranja X,"Todos somos Gustavo, rezando por un palo. https://t.co/euW6cnQPEk",Sun Oct 27 21:33:56 +0000 2024,0,4,0,0,1464
1850644796588634422,Naranja X,"“Banfield y Racing son una máquina de pegarle al palo”

Literalmente Banfield y Racing: https://t.co/Xe2YMtKL2v",Sun Oct 27 21:04:37 +0000 2024,0,5,0,0,2079
1850637964184813750,Naranja X,"- ¡Oye Milhouse! ¿Estás viendo a Colapinto?
- Ah, sí… es algo fantástico. https://t.co/9oO9jLTyZw",Sun Oct 27 20:37:28 +0000 2024,0,13,0,0,1602
1850633475982049700,Naranja X,"Vos, levantándote de la siesta para ver #PALOxPALO. https://t.co/nt9xYFsIX4",Sun Oct 27 20:19:38 +0000 2024,1,8,0,0,1708
1850628625210704090,Naranja X,"Cerramos este clázzzico con la módica suma de 0 PALOS. Pero ahora nos vamos para el Sur, que tenemos más #PALOxPALO con Banfield Racing.",Sun Oct 27 20:00:21 +0000 2024,0,2,0,0,1321
1850625725197344879,Naranja X,"Nadie:
Absolutamente nadie:
Nosotros queriendo manifestar un palo: https://t.co/9npNI0ABv0",Sun Oct 27 19:48:50 +0000 2024,0,12,0,0,1418
1850618731124146405,Naranja X,Vengo a repartir facturas: solo estás viendo este partido para participar por $1.000.000. https://t.co/wcH8dabFJ6,Sun Oct 27 19:21:02 +0000 2024,0,17,0,0,1588
1845930836014535008,Naranja X,Tenemos 18 cuotas cero interés en Simmons.,Mon Oct 14 20:53:01 +0000 2024,1,10,0,2,3268
1845844696288944525,Naranja X,Esta es la mamá Mango que no espera a que nadie le regale nada: va y aprovecha el 35% OFF y 5 cuotas cero interés en indumentaria del 17 al 20 de octubre. https://t.co/w0FM7FMyhz https://t.co/jDjGmT5tAj,Mon Oct 14 15:10:44 +0000 2024,1,9,0,7,14844
1844513240673325194,Naranja X,"✋ 🚨 Este finde NO hay palo 🚨✋ Pero
podés seguir jugando a la #triviafutbolera en la app y
¿adiviná qué? Sí, seguir participando por $1 MILLÓN.
La seguimos en la próxima fecha. ⚽ Más info: https://t.co/H6us7o5OLN https://t.co/XLtt4RfC4n",Thu Oct 10 23:00:00 +0000 2024,1,11,0,8,3435
1844467946287948120,Naranja X,"¿El próximo partido lo vas a ver desde casa? Naaa, mejor desde la cancha 😏⚽. Sorteamos 1 par de entradas para ver @catigreoficial vs. @BocaJrsOficial 

Para participar, etiquetá a tu compi de cancha. ¡Qué manijaaaa!💥

*Sorteamos el 16/10.
No incluye ni traslados, ni viáticos. https://t.co/0CEXY9a5kH",Thu Oct 10 20:00:01 +0000 2024,9,54,1,32,1354122
1844439252014133468,Naranja X,"¿Ganadores de la fecha 17? ¡Acá están los afortunados que le pegaron al palo! 💸⚽
Mirá si sos uno de ellos 👉 https://t.co/ux1oV0ZOck https://t.co/imTY7Z4ucy",Thu Oct 10 18:06:00 +0000 2024,0,10,0,9,3285
1844436231809024404,Naranja X,La mamá de otro  / Mi mamá https://t.co/ulPVA5YntT,Thu Oct 10 17:54:00 +0000 2024,0,5,0,1,2045
1844402783321210981,Naranja X,Ustedes viendo el resumen de la tarjeta el MISMO DÍA que vence.,Thu Oct 10 15:41:05 +0000 2024,1,10,1,7,3272
1844378870511960401,Naranja X,Si es malo qué mal y si es bueno gracias. https://t.co/ZY1E9uzXiY,Thu Oct 10 14:06:04 +0000 2024,392,5406,59,74,1184223
1844362246425604233,Naranja X,"Para regalarle a la vieji ❤️: del 17 al 20 de octubre ¡35% OFF y 5 cuotas CERO INTERÉS con tu tarjeta de crédito! Marcas adheridas, acá: https://t.co/sNZveGXPw4 https://t.co/xtoMXuFNd8",Thu Oct 10 13:00:00 +0000 2024,0,5,1,2,1999
1844127269431935242,Naranja X,"Las “casualidades” de la tecnología 🤬
Contanos qué fue lo último que compraste y te duró menos que las cuotas 
#HablemosDePlata👉 https://t.co/rnpl0y5hz9 https://t.co/r1a8IQl2VR",Wed Oct 09 21:26:17 +0000 2024,0,5,0,3,2437
1844105767923986740,Naranja X,"No tanto como nuestra TNA, pero algo es algo.",Wed Oct 09 20:00:51 +0000 2024,1,4,0,2,2720
1844078086972899776,Naranja X,Editando el doc con tu amigo que no aportó para el asado pero picó de lo lindo. https://t.co/yl2H0QnfqO,Wed Oct 09 18:10:51 +0000 2024,1,43,0,1,56780
1844045277902340327,Naranja X,"Guess who's back, back again 👉 https://t.co/gqQCAtUxne",Wed Oct 09 16:00:29 +0000 2024,0,5,0,0,2432
1843735615927390517,Naranja X,"¿Los palos de la fecha 17? Sí, cómo no. Acá la repe. 6 palenques, 6 millones que se van esta semana. Atenti a las próxima fechas y partidos que participan. 

Toda la info, siempre acá: https://t.co/ux1oV0ZOck https://t.co/NzYFhbU2fe",Tue Oct 08 19:30:00 +0000 2024,0,107,1,5,2867324
1843694643525104106,Naranja X,¿Cómo que el Smartes no es solo para nosotros los inteligentes? https://t.co/XRCDpQgfZj,Tue Oct 08 16:47:11 +0000 2024,0,5,0,1,2252
1843656836953887081,Naranja X,"""Tarjeteadora"" ya en todas las plataformas.",Tue Oct 08 14:16:58 +0000 2024,0,7,0,0,2535
1843395879279194440,Naranja X,"Cosas que generan interés en Argentina hoy: 

Pedro y Lali.
Los chats de Moritán y Pampita.
El Tiny de Paco y Cato.
Envidiosa.
El #Smartes del 8 y 22 de octubre 30% OFF Y 3 CUOTAS CERO INTERÉS en indumentaria y shoppings.

Locales que se suman, acá: https://t.co/HW5JGHQUeY https://t.co/UYSJ5h8dVi",Mon Oct 07 21:00:00 +0000 2024,8,58,6,2,7890
1843371043072909579,Naranja X,"Con más ganas de que mi equipo haga #PaloXPalo, que un gol. https://t.co/34a82IE6EP",Mon Oct 07 19:21:19 +0000 2024,8,431,7,23,3293128
1843322068697600447,Naranja X,No hagan eso con la nuestra.,Mon Oct 07 16:06:43 +0000 2024,3,36,0,0,3247
1843276869883646350,Naranja X,Paul McCartney con 82 años después de 3 hs de show // Yo después de maniobrar para cuotificar mi resumen https://t.co/SozAwafUaG,Mon Oct 07 13:07:06 +0000 2024,33,1070,1,7,589744
1862647022014091509,Naranja X,"Cerramos este partido sin palos, pero ahora vamos rumbo a La Plata (ojalá nos dé plata) para ver a Estudiantes contra River.",Fri Nov 29 23:57:11 +0000 2024,0,7,0,1,1332
1862644831303966858,Naranja X,¿Qué es más irritante?,Fri Nov 29 23:48:28 +0000 2024,0,4,0,1,1268
1862640839509299668,Naranja X,"¡Malena van 25 del segundo tiempo y me estoy quedando sin palos, Malena! #PALOXPALO https://t.co/MAPRqclmrA",Fri Nov 29 23:32:36 +0000 2024,0,8,0,1,1341
1862630374431412424,Naranja X,"Por el momento, no hay celu nuevo… POR EL MOMENTO 🤞 #PALOXPALO https://t.co/5MwsqJoHqG",Fri Nov 29 22:51:01 +0000 2024,0,10,0,0,1360
1862623946559873374,Naranja X,"En el primer tiempo seguro hay un palo.

Mi gato: https://t.co/Q2xmoQIlCy",Fri Nov 29 22:25:29 +0000 2024,0,7,0,2,1278
1862619326932562092,Naranja X,"Es viernes, ya llega #PALOXPALO y todavía no me pude ir del trabajo, mi cerebro está así. https://t.co/MOxsPSQyR7",Fri Nov 29 22:07:07 +0000 2024,0,8,0,1,1331
1862612815053291723,Naranja X,Ya arranca la fecha de #PALOXPALO. ¿Te lo vas a perder? San Lorenzo contra Belgrano. Un palo = $1.000.000 https://t.co/FtV1Y1bxmk,Fri Nov 29 21:41:15 +0000 2024,0,7,0,0,1341
